COUNTRY,MAP COORDINATES,NAME,WEB PAGE,EMAIL,EMAIL 2,EMAIL 3,EMAIL 4,EMAIL 5,EMAIL 6,EMAIL 7,EMAIL 8,EMAIL 9,EMAIL 10,EMAIL 11,EMAIL 12,EMAIL 13,EMAIL 14,EMAIL 15
US +1,,Camp Cocker Rescue,https://www.campcocker.com/,CampCockerInformation@gmail.com,,,,,,,,,,,,,,
US +1,,Heart of a Horse,https://www.facebook.com/heartofahorse/,contact@heartofahorse.org,mon_andersen@hotmail.com,,,,,,,,,,,,,
US +1,"34.278067048780116, -118.74066998033682",Tiny Loving Canines (TLC),https://www.facebook.com/TLCanines/,tinylovingcanine@aol.com,,,,,,,,,,,,,,
US +1,"38.286081353031605, -122.43533458702117",PETS LIFELINE,https://www.petslifeline.org/,info@petslifeline.org,,,,,,,,,,,,,,
US +1,,Foundation for the Care of Indigent Animals,,FCIAadoptions@aol.com,,,,,,,,,,,,,,
US +1,"38.49998649613108, -122.46573400787965",We Care Animal Rescue,https://wecareanimalrescue.org/,shelter@wecareanimalrescue.org,,,,,,,,,,,,,,
US +1,,The Rescue Train,https://therescuetrain.org/,info@therescuetrain.org,,,,,,,,,,,,,,
US +1,,"Save A Rescue, Inc.",https://savearescue.org/orgsandrescues/listing/sun-city-k9-adoptions,Bev@SaveARescue.org,,,,,,,,,,,,,,
US +1,,Leave No Paws Behind,https://leavenopawsbehind.org/,info@leavenopawsbehind.com,,,,,,,,,,,,,,
US +1,,S.A.F.E. Rescue Team - Saving Animals from Euthanasia,https://saferescueteam.org/,safe@saferescueteam.org,,,,,,,,,,,,,,
US +1,"34.299445347870034, -118.37539955986779",Golden Years Dog Sanctuary,https://goldenyearsdogsanctuary.com/,goldenyearsdogsanctuary@yahoo.com,,,,,,,,,,,,,,
US +1,"35.12549800650015, -118.57135174048761",Marley's Mutts Dog Rescue,https://www.marleysmutts.org/,inquiries@marleysmutts.org,,,,,,,,,,,,,,
US +1,,STOP - Save Tehachapis Orphaned Pets,https://www.stoprescue.org/,contact@stoprescue.org,,,,,,,,,,,,,,
US +1,,Retrievers and Friends of Southern California,http://www.retrieversandfriends.com/,info@retrieversandfriends.com,,,,,,,,,,,,,,
US +1,,Domino Effect Animal Rescue,http://www.dominoeffectanimalrescue.org/,info@dominoeffectanimalrescue.org,,,,,,,,,,,,,,
US +1,,Second Chance At Love,https://www.secondchancelove.org/,ilovedogs@tcsn.net,,,,,,,,,,,,,,
US +1,,"Paw Works, Inc.",https://www.pawworks.org/,info@pawworks.org,,,,,,,,,,,,,,
US +1,"33.81610750253549, -116.399888769881",Animal Samaritans SPCA,https://animalsamaritans.org/,Info@animalsamaritans.org,,,,,,,,,,,,,,
US +1,,Animal Rescue of Tracy,https://www.animalrescuetracy.org/,contact@AnimalRescueTracy.org,,,,,,,,,,,,,,
US +1,,Humane Society of Truckee-Tahoe,https://hstt.org/,info@hstt.org,,,,,,,,,,,,,,
US +1,,Friends of Turlock Animal Shelter,http://www.turlockanimals.com/,turlockanimals@aol.com,,,,,,,,,,,,,,
US +1,"38.09436949629472, -122.25171124741327",Human Society of the North Bay,https://www.hsnb.org/,info@hsnb.org,,,,,,,,,,,,,,
US +1,,Lazy Dog Rescue,http://www.lazydogrescue.net/,lazydogrescue@gmail.com,,,,,,,,,,,,,,
US +1,"34.157833769067274, -118.3693788233924",Bunny Luv Rabbit Resource Center,https://www.bunnyluv.org/,bunnyluv@bunnyluv.org,,,,,,,,,,,,,,
US +1,"34.21118574656688, -118.47899467794849",Pet Orphans of Southern California (POSC),https://petorphans.org/,info@petorphans.org,,,,,,,,,,,,,,
US +1,"34.31166141226383, -119.10478276532831",Canine Adoption and Rescue League (CARL),https://carldogs.org/,info@carldogs.org,,,,,,,,,,,,,,
US +1,,Greyfoot Cat Rescue,,greyfootcat@gmail.com,,,,,,,,,,,,,,
US +1,,P.A.T.C.H. Rescue,http://www.patchrescue.com/,PatchRescue@gmail.com,,,,,,,,,,,,,,
US +1,,"Gabby’s Animal Rescue, Inc.",https://gabbysanimalrescuevisalia.org/,gabbysanimalrescue@hotmail.com,,,,,,,,,,,,,,
US +1,"37.89404193631671, -122.0541797269533",Community Concern for Cats,https://www.communityconcernforcats.org/,mail@communityconcernforcats.org,,,,,,,,,,,,,,
US +1,"37.93323558063069, -122.02060265582087",Animal Rescue Foundation (ARF),https://arflife.org/,https://fs7.formsite.com/tlrarf/kqlmtecbia/index.html,,,,,,,,,,,,,,
US +1,"34.04148370787907, -118.4386784856704",Lange Foundation,https://langefoundation.org/,info@langefoundation.org,,,,,,,,,,,,,,
US +1,"34.42308551125654, -118.4145191125351",Lange Foundation 2,https://langefoundation.org/,,,,,,,,,,,,,,,
US +1,,Second Chance Pet Adoptions,http://secondchancepetadoptions.org/,info@SecondChancePetAdoptions.org,,,,,,,,,,,,,,
US +1,"33.75971951669769, -118.01340753673352",WAGS Pet Adoption,https://wagspetadoption.org/,michellerussillo@gmail.com,,,,,,,,,,,,,,
US +1,,Southern California Abyssinian Rescue,https://www.socaabyrescue.com/,marla@socaabyrescue.com,,,,,,,,,,,,,,
US +1,"38.5626811941585, -122.82477797908936",Greendog Rescue Project,,info@greendogproject.org,,,,,,,,,,,,,,
US +1,,J.J. Woofin' Paws Rescue Agency,https://www.jjwoofinpaws.com/,jjwoofinpaws@gmail.com,,,,,,,,,,,,,,
US +1,,"krazy for kats, inc.",https://www.krazyforkats.org/,michele@krazyforkats.com,,,,,,,,,,,,,,
US +1,,Happier Tails Rescue,https://htrescue.org/,HappierTailsRescue@gmail.com,,,,,,,,,,,,,,
US +1,"41.70915797665875, -122.5996243742962",Rescue Ranch,https://rrdog.org/,info@rrdog.org,,,,,,,,,,,,,,
US +1,"34.038801981840706, -117.09186010170627",Yucaipa Animal Placement Society,https://yaps.org/,info@yaps.org,,,,,,,,,,,,,,
US +1,,Luna Siberian Rescue,https://lunasiberianrescue.dog/,Lunasiberianrescue@aol.com,,,,,,,,,,,,,,
US +1,"37.47528428977312, -105.87625799200629",San Luis Valley Animal Welfare Society,https://www.slvaws.org/,woof@slvaws.org,,,,,,,,,,,,,,
US +1,"39.22622471542057, -106.86564092047273",Aspen Animal Shelter,https://aspenanimalshelter.com/,aspenanimalshelter@gmail.com,,,,,,,,,,,,,,
US +1,"39.67531701592397, -104.86999090529",Colorado Puppy Rescue,https://www.coloradopuppy.org/,Info@coloradopuppy.org,,,,,,,,,,,,,,
US +1,,Demi’s Animal Rescue,https://demisanimalrescue.com/,info@demisanimalrescue.com,,,,,,,,,,,,,,
US +1,"39.71596104390423, -104.72700053369734",Dmk Rehoming,https://dmkrehoming.com/,info@dmkrehoming.com,,,,,,,,,,,,,,
US +1,,Forgotten Felines Rescue,https://forgottenfelinesdenver.org/,info@forgottenfelinesdenver.org,,,,,,,,,,,,,,
US +1,"39.71592064096522, -104.72698855642864",L.O.L.A.s Rescue,https://lolasrescue.com/,info@lolasrescue.com,,,,,,,,,,,,,,
US +1,,"Rocky Mountain Great Dane Rescue, Inc",http://rmgreatdane.org/,adoptadane@rmgreatdane.org,,,,,,,,,,,,,,
US +1,"39.71287485792937, -104.4795898955915",Longhopes Donkey Shelter,https://longhopes.org/,info@longhopes.org,,,,,,,,,,,,,,
US +1,"40.02259932745009, -105.22658017890383",Humane Society of Boulder Valley,https://www.boulderhumane.org/,info@boulderhumane.org,,,,,,,,,,,,,,
US +1,,Summit Dog Rescue,https://www.summitdogrescue.org/,summitdogrescue@yahoo.com,,,,,,,,,,,,,,
US +1,,Animal Rescue of the Rockies,https://arrcolorado.org/about/,admin@arrcolorado.org,,,,,,,,,,,,,,
US +1,,Creative Acres,https://www.facebook.com/profile.php?id=100067597956665,CreativeAcre@aol.com,,,,,,,,,,,,,,
US +1,"39.97195355232375, -104.85464006106568",Lifeline Puppy Rescue,https://www.lifelinepuppy.org/,lifelinepuppyrescue@yahoo.com,,,,,,,,,,,,,,
US +1,,Colorado House Rabbit Society,,co-hrs@comcast.net,,,,,,,,,,,,,,
US +1,,Do Over Dogs,https://dooverdogs.com/,dooverdogs@hotmail.com,,,,,,,,,,,,,,
US +1,"38.8247645755797, -106.13764998329596",Ark-Valley Humane Society,https://www.ark-valley.org/,info@ark-valley.org,,,,,,,,,,,,,,
US +1,"38.52435230535625, -106.0016071283255",Ark-Valley Humane Society 2,https://www.ark-valley.org/,,,,,,,,,,,,,,,
US +1,"38.44617126366274, -105.20351166696388",Humane Society of Fremont County,https://www.fremonthumane.com/,info@hsfremont.org,,,,,,,,,,,,,,
US +1,,Douglas County Canine Rescue,,ContactUs@douglascountycanine.org,,,,,,,,,,,,,,
US +1,"39.07483157610899, -104.71431209292084",Paws N Hooves FL,https://bfasfarm.org/index.html,pawsnhoovesrescue@gmail.com,,,,,,,,,,,,,,
US +1,,"9 Lives Rescue, Inc.",https://colorado9lives.com/,info@colorado9lives.com,,,,,,,,,,,,,,
US +1,,Chihuahua & Small Dog Rescue,https://chihuahua-smalldogrescue.org/,info@chihuahua-smalldogrescue.org,,,,,,,,,,,,,,
US +1,,El Paso County Canine Rescue,https://www.elpasocountycanine.org/,elpasocountycanine@gmail.com,,,,,,,,,,,,,,
US +1,"38.83825578120456, -104.78899887642453",Look What the Cat Brought In,https://lookwhatthecatbroughtin.org/,lookcatin@gmail.com,,,,,,,,,,,,,,
US +1,"39.02086377772065, -104.68232464137655",National Mill Dog Rescue,https://nmdr.org/,elizabethk@nmdr.org,tommie@nmdr.org,,,,,,,,,,,,,
US +1,"38.893697288012646, -104.8284892052792",No Hound Unhomed,http://www.nohoundunhomed.org/,nohoundunhomed@gmail.com,,,,,,,,,,,,,,
US +1,"38.8549593107629, -104.80337595836315",Safe Place for Pets,https://www.safeplacepets.org/,info@safeplacepets.org,,,,,,,,,,,,,,
US +1,,Wild Blue Cats,https://www.facebook.com/wbcats.org/,contact@wbcats.org,,,,,,,,,,,,,,
US +1,"37.348321698156376, -108.5881117891884",Denkai Animal Sanctuary,https://denkaisanctuary.org/,outreach@denkaisanctuary.org,info@denkaisanctuary.org,,,,,,,,,,,,,
US +1,,Cayleb's Kindred Senior Dog Rescue,http://caylebskindred.weebly.com/,caylebskindred@gmail.com,,,,,,,,,,,,,,
US +1,"39.67910807336617, -104.90247497498117",Dumb Friends League,https://www.ddfl.org/,league_mews@ddfl.org,Socialmedia@ddfl.org,,,,,,,,,,,,,
US +1,"39.67841439581104, -104.97781666879997",Ferret Dreams Rescue and Adoption,https://ferretdreams.org/,ferrets@ferretdreams.org,,,,,,,,,,,,,,
US +1,,Front Range German Shepherd Rescue,https://frgsr.rescuegroups.org/,Gs44@aol.com,,,,,,,,,,,,,,
US +1,,Ho-Bo Care,https://www.hobocare.org/,info@hobocare.org,,,,,,,,,,,,,,
US +1,,HomeComings Dog Rescue,,homecomingsrescue@gmail.com,,,,,,,,,,,,,,
US +1,"39.73231357043458, -104.9965957187279",MaxFund,https://maxfund.org/home,https://www.maxfund.org/,,,,,,,,,,,,,,
US +1,"39.73194384361151, -104.99725773682208",MaxFund 2,https://maxfund.org/home,,,,,,,,,,,,,,,
US +1,,PawsCo,https://pawsco.org/,director@pawscoadoptions.org,,,,,,,,,,,,,,
US +1,"39.67326515678385, -104.99204572175334",Rocky Mountain Feline Rescue,https://www.rmfr-colorado.org/,(303) 744-6076,,,,,,,,,,,,,,
US +1,"39.43769816471647, -104.60516425394412",The Gabriel Foundation,https://thegabrielfoundation.org/,gabriel@thegabrielfoundation.org,,,,,,,,,,,,,,
US +1,"38.94390443570875, -105.15010069137995",Teller County Regional Animal Shelter Inc.​,https://www.tcrascolorado.org/,kellie@tcrascolorado.com,,,,,,,,,,,,,,
US +1,"37.48388677877249, -108.55602113602603",Obe's Angels Rescue,http://www.obesangelsrescue.com/,http://www.obesangelsrescue.com/contact.html,,,,,,,,,,,,,,
US +1,"39.76393356491811, -105.61000942977944",Clear Creek/Gilpin Co. Animal Shelter (Charlies Place),https://charliesplaceshelter.weebly.com/,shelter@clearcreeksheriff.us,,,,,,,,,,,,,,
US +1,"37.15158209155448, -107.8696719496015",Annie's Orphans,https://www.anniesk9orphans.org/,anniesk9orphans@yahoo.com,,,,,,,,,,,,,,
US +1,,Eagle Valley Humane Society,https://www.adoptafriend.org/,humane@vail.net,,,,,,,,,,,,,,
US +1,,Colorado Shiba Inu Rescue (COSIR),https://coloradoshibainurescue.org/,adopt@coloradoshibainurescue.org,,,,,,,,,,,,,,
US +1,"40.36974549014594, -104.70598669242993",The Humane Society of Weld County,https://www.weldcountyhumane.org/,info@weldcountyhumane.org,,,,,,,,,,,,,,
US +1,,Circle 2 Rescue,https://www.circle2rescue.com/,circle2rescue@yahoo.com,,,,,,,,,,,,,,
US +1,,Evergreen Animal Protective League,https://eapl.com/,eaplevergreen@eapl.com,,,,,,,,,,,,,,
US +1,,Retriever Rescue of Colorado,https://retrieverrescueofcolorado.com/,retrieversrroc@gmail.com,,,,,,,,,,,,,,
US +1,"40.52421282704751, -105.10995140478472",All Aboard Rescue,https://aaanimalrescue.org/,info@aaanimalrescue.org,,,,,,,,,,,,,,
US +1,"40.61871975691106, -105.1130527877919",Animal Friends Alliance,https://www.savinganimalstoday.org/,info@savinganimalstoday.org,,,,,,,,,,,,,,
US +1,,Bounce Animal Rescue,https://bounceanimalrescue.org/,contact@bounceanimalrescue.org,,,,,,,,,,,,,,
US +1,"40.56346321110072, -105.10208371245511",Colorado Kitty Coalition,https://www.cokittycoalition.com/,cokittycoalition@gmail.com,,,,,,,,,,,,,,
US +1,,Izzy’s Place Senior Dog Rescue,https://izzysplaceseniordogrescue.org/,Nicolerescue@gmail.com,,,,,,,,,,,,,,
US +1,"40.09201445714146, -104.81583564986312",Every Creature Counts,https://www.everycreaturecounts.org/,everycrittercounts@gmail.com,,,,,,,,,,,,,,
US +1,,German Shepherd Rescue of the Rockies (GSROR),http://www.gsror.com/,gsroa@gsror.com,,,,,,,,,,,,,,
US +1,"39.11158209795325, -108.6417561947854",CLAWS Rescue and Adoption Center,https://www.clawsgj.org/,clawsgj@outlook.com,,,,,,,,,,,,,,
US +1,"39.08556478230592, -108.58370694605817",Harmony Animal Matchmaker and Sanctuary,https://harmonyanimals.com/,info@harmonyanimals.com,,,,,,,,,,,,,,
US +1,"39.057597179722464, -108.53337926130729",Roice-Hurst Humane Society,https://rhhumanesociety.org/,info@rhhumanesociety.org,,,,,,,,,,,,,,
US +1,"38.52925468771792, -106.94210410944494",Gunnison Valley Animal Welfare League,https://gvawl.org/,info@gvawl.org,,,,,,,,,,,,,,
US +1,"39.72668762039218, -105.05981014009478",Cat Care Society,https://catcaresociety.org/,info@catcaresociety.org,,,,,,,,,,,,,,
US +1,,Misha May Foundation,http://mishamayfoundation.org/,mishamayfoundation@gmail.com,,,,,,,,,,,,,,
US +1,,2 Blondes All Breed Rescue,https://2babrescue.com/,info@2babrescue.org,,,,,,,,,,,,,,
US +1,,"Colorado Greyhound Adoption, Inc",https://www.greyhoundadoption.com/,info@greyhoundadoption.com,,,,,,,,,,,,,,
US +1,,Twice Purrfect Feline Rescue,https://www.twicepurrfect.org/,contact@twicepurrfect.org,,,,,,,,,,,,,,
US +1,"40.15411662502241, -105.12858522154991",Longmont Humane Society,https://www.longmonthumane.org/,info@longmonthumane.org,,,,,,,,,,,,,,
US +1,,Innocent Paws Puppy Rescue,https://innocentpawspuppyrescue.org/,contactippr@gmail.com,,,,,,,,,,,,,,
US +1,"38.85644262021231, -104.90047367468543",Happy Cats Haven,https://happycatshaven.org/,adopt@happycatshaven.org,,,,,,,,,,,,,,
US +1,,Mile High Canine Rescue,https://www.milehighcanine.org/,info@milehighcanine.org,,,,,,,,,,,,,,
US +1,,Upper Rio Grande Animal Society,https://www.urgasconouranimalshelter.org/,shelter@urgasconouranimalshelter.org,,,,,,,,,,,,,,
US +1,,Hoof & Paw,https://www.facebook.com/profile.php?id=100057269635613,hoofandpaw@hotmail.com,,,,,,,,,,,,,,
US +1,,My Second Home Rescue,https://www.mysecondhomerescue.org/,mysecondhomerescue@gmail.com,,,,,,,,,,,,,,
US +1,"37.283478323018976, -107.06572618807697",Humane Society of Pagosa Springs,https://www.humanesociety.biz/,sheltermanager@humanesociety.biz,hsadmin@humanesociety.biz,,,,,,,,,,,,,
US +1,,Citizens for Animal Welfare and Shelter,https://cawsonline.org/,caws@cawsonline.org,,,,,,,,,,,,,,
US +1,,Katmandu Paonia,https://katmandupaonia.org/,gwinette@paonia.com,,,,,,,,,,,,,,
US +1,,Rocky Mountain Cocker Rescue,https://rockymountaincockerrescue.org/,inquiries@rockymountaincockerrescue.org,,,,,,,,,,,,,,
US +1,"38.99871937955754, -104.49247202740968",PYRescue,https://www.pyrescue.org/,pyrescueco@gmail.com,,,,,,,,,,,,,,
US +1,"39.46277386193249, -105.39949496925163",IMHS - Intermountain Humane Society,https://www.imhs.org/,info@imhs.org,,,,,,,,,,,,,,
US +1,"38.27311200602328, -104.66180310828115",PAWS for Life - Animal Welfare and Protection Society,https://pawspueblo.org/,contactus@pawspueblo.org,,,,,,,,,,,,,,
US +1,"38.23903729307982, -104.64335906865116",SOCO - Southern Colorado Spay and Neuter Association,https://www.socospay.com/,socospayandneuter@qwestoffice.net,,,,,,,,,,,,,,
US +1,,"Rocky Mountain Collie and Sheltie Rescue, Inc.",https://www.colliesheltierescue.org/,rmcsr@colliesheltierescue.org,,,,,,,,,,,,,,
US +1,"38.17593998748583, -107.74025746999313",Second Chance Humane Society,https://secondchancehumane.org/,animalcare@adoptmountainpets.org,,,,,,,,,,,,,,
US +1,"39.54267988809373, -107.7936907374302",Rifle Animal Shelter,https://jhacc.org/,info@jhacc.org,,,,,,,,,,,,,,
US +1,"39.4172294690683, -104.95285479012435",4 Paws 4 Life Rescue and Boarding,https://4p4l.org/,INFO@4P4L.ORG,,,,,,,,,,,,,,
US +1,,Moms and Mutts: Colorado Rescue for Pregnant and Nursing Dogs,https://mamcorescue.org/,info@mamcorescue.org,,,,,,,,,,,,,,
US +1,,Logan County Humane Society,,info.lchs@gmail.com,,,,,,,,,,,,,,
US +1,"39.85621707028939, -105.0628922399613",Almost Home Adoptions for Rescued Cats,https://almosthomeadoptions.com/,AlmostHomeAdoptions@yahoo.com,,,,,,,,,,,,,,
US +1,,San Nicola Dog Rescue & Sanctuary,https://sannicoladogrescue.com/DenverDogShelter.aspx,sannicoladogrescue@gmail.com,,,,,,,,,,,,,,
US +1,,Big Bones Canine Rescue,https://bigbonescaninerescue.com/,bigbonesrescue@gmail.com,,,,,,,,,,,,,,
US +1,,Blue Lion Rescue,https://bluelionrescue.org/,bluelionrescue@yahoo.com,,,,,,,,,,,,,,
US +1,,Majestic Canine Rescue,https://majesticcaninerescue.squarespace.com/,info@majesticcaninerescue.org,,,,,,,,,,,,,,
US +1,"41.363411482359666, -73.42139289010798",Danbury Animal Welfare Society,https://daws.org/,daws@daws.org,,,,,,,,,,,,,,
US +1,,Second Chance Animal Rescue of Connecticut and Missouri,https://secondchanceanimalrescuect.org/,janet@secondchanceanimalrescuect.org,,,,,,,,,,,,,,
US +1,"41.8090183027878, -72.71010146841223",Dog Star Rescue,https://dogstarrescue.org/,contactus@dogstarrescue.org,,,,,,,,,,,,,,
US +1,"41.85592100764808, -72.72307529573987","The Simon Foundation, Inc.",https://www.thesimonfoundation.org/,adopt@thesimonfoundation.org,,,,,,,,,,,,,,
US +1,"41.75854736197919, -72.52212085436724",Sadie Mae Foundation Animal Rescue League Inc.,https://www.sadiemaefoundation.org/,donate@sadiemaefoundation.org,,,,,,,,,,,,,,
US +1,,Boot n Kit Canine Rescue,https://www.newenglandpuppyrescue.com/,bootnkit@gmail.com,info@newenglandpuppyrescue.com,,,,,,,,,,,,,
US +1,,FORGOTTEN FELINES,https://www.forgottenfelinesct.org/,info@forgottenfelinesct.org,,,,,,,,,,,,,,
US +1,,Passion 4 Paws,http://www.passion4paws.org/,http://www.passion4paws.org/contact-us,,,,,,,,,,,,,,
US +1,,"3 Bunnies Rabbit Rescue, Inc.",http://www.3bunnies.org/,3bunniesinfo@gmail.com,,,,,,,,,,,,,,
US +1,,"Pet Protectors, Inc.",http://www.petprotectorsrescue.org/,contactus@petprotectorsrescue.org,,,,,,,,,,,,,,
US +1,,Forever Feisty Chinchilla Rescue Inc.,https://www.foreverfeistychinchilla.org/,foreverfeistychins@gmail.com,,,,,,,,,,,,,,
US +1,,HTAC - Hidden Treasures Adoption Center,https://ht-ac.org/,info@ht-ac.org,,,,,,,,,,,,,,
US +1,,Labs4Rescue,https://labs4rescue.com/,info@labs4rescue.org,,,,,,,,,,,,,,
US +1,,"Olivers House Rescue, Inc",,olivershouserescue@gmail.com,,,,,,,,,,,,,,
US +1,,Ledyard CHAIN Inc,https://www.ledyardchain.org/,​ledyardchain@gmail.com,,,,,,,,,,,,,,
US +1,,Compassion For Cats,https://compassionforcatsnlc.com/,carrienylen@comcast.net,,,,,,,,,,,,,,
US +1,,"Meow, Inc.",http://www.meowct.org/,meowinc@yahoo.com,,,,,,,,,,,,,,
US +1,"41.805805769788755, -72.50696453501273",Our Companions Animal Rescue,https://www.ourcompanions.org/,helpline@ourcompanions.org,,,,,,,,,,,,,,
US +1,"41.88999837575654, -72.12286590083826",Our Companions Animal Rescue 2,https://www.ourcompanions.org/,,,,,,,,,,,,,,,
US +1,"41.80957348088166, -72.52974584251234",Save All Dogs Rescue,https://www.savealldogsrescue.com/,savealldogsrescue@gmail.com,,,,,,,,,,,,,,
US +1,,"The Queenie Foundation, Inc.",https://www.facebook.com/TQF96/,queeniefound@hotmail.com,,,,,,,,,,,,,,
US +1,,Nile Valley Egyptian Foundation,https://nvecats.wixsite.com/nvecats,nvecats@gmail.com,,,,,,,,,,,,,,
US +1,"41.51264175733844, -72.76873863474829",Meriden Animal Control-Saving Paws,https://www.savingpawsct.org/,info@savingpawsct.org,,,,,,,,,,,,,,
US +1,,New Beginnings and Forever Homes,,nbfhct@gmail.com,,,,,,,,,,,,,,
US +1,,"Animals for Life, Inc.",https://animalsforlife.org/,contact@animalsforlife.org,,,,,,,,,,,,,,
US +1,,Floras Pet Project,,flora@floraspetproject.org,floradog2003@yahoo.com,,,,,,,,,,,,,
US +1,,Foster & Forever Pet Rescue,https://www.fosterandforever.org/,fosterandforever@gmail.com,,,,,,,,,,,,,,
US +1,,"Strays & Others, Inc.",,straysandothers@hotmail.com,,,,,,,,,,,,,,
US +1,"41.497790627353474, -73.52996611181763",New Fairfield/Sherman Animal Welfare,https://www.nfsaw.org/,nfsaw@att.net,,,,,,,,,,,,,,
