code,name,address,city,email,phone,website
USA3012,Last Chance Dog Rescue Alabama,,,were4dogs@gmail.com,,
USA3013,Sanctuary Animal Rescue,,,sanctuaryanimalrescue08@gmail.com,,https://sanctuaryanimalrescue.com/
USA3014,Andalusia Animal Shelter,,,andalusiaanimalshelter@outlook.com,,https://www.facebook.com/AshelterBabies/
USA3015,4Legs4Justice Animal Advocate & Rescue,,,4Legs4Justice@gmail.com,,https://4legs4justice.org/
USA3017,Southern Shih Tzu & Toy Breed Rescue and Sanctuary,,,ToyBreedRescue@hotmail.com,,http://www.toybreedrescue.org/
USA3018,Clay County Animal Shelter,,,claycountyanimalshelter@gmail.com,,
USA3020,Rescue K911,,,rescuek911inc@yahoo.com,,https://rescuek911.com/
USA3022,Fairy Dogmother Rescue & Rehab,,,fairydogmother@gmail.com,,https://www.facebook.com/fairydogmotherrescue/
USA3023,Bama Bully Rescue,,,mail@bamabully.org,,https://www.bamabully.org/
USA3026,"Save Our Strays (Birmingham, Alabama)",,,saveourstrays205@yahoo.com,,https://www.facebook.com/SaveOurStraysBirminghamAlabama
USA3027,Support Paws,,,hello@supportpaws.com,,https://www.supportpaws.com/
USA3028,Weimaraner Rescue of the South,,,contactus@weimrescue.com,,http://www.weimrescue.com/
USA3029,Sampson's Sanctuary,,,sampssanctuary@gmail.com,,https://www.facebook.com/profile.php?id=100064513548906
USA3031,Another Chance Dog Rescue,,,alunchained@gmail.com,,https://www.anotherchancedogrescue.org/
USA3032,Forgotten Felines Huntsville,,,info@ffhsv.org,,http://ffhsv.org/
USA3033,Friends of Bibb County ALabama Pound,,,friendsofbibbcountyalpound@yahoo.com,,https://www.facebook.com/alabamapoundfriends/about?ref=page_internal
USA3036,Furever Friends of the South K-9 Rescue,,,info@ffosk9resq.org,,https://www.ffosk9resq.org/
USA3037,CAAWA - Cullman Area Animal Welfare Association,,,caawarescue@yahoo.com,,http://www.caawarescue.com/
USA3038,Bigbee Humane Society,,,bigbeehumane@gmail.com,,https://www.facebook.com/bigbeehumanesociety/
USA3040,Lake Martin Animal Sanctuary,,,info@lakemartinanimalsanctuary.com,,https://lakemartinanimalsanctuary.com/
USA3042,"EAPL, Evergreen Animal Protective League",,,eaplevergreen@eapl.com,,https://eapl.com/
USA3043,Baldwin Humane Society,,,exdir@baldwinhumane.org,,https://www.baldwinhumane.org/
USA3045,"Pets Are Worth Saving, Inc.",,,shoalspaws@gmail.com,,https://shoalspaws.com/
USA3046,"Wags and Whiskers Mobile, Al.",,,Wagsandwhiskersrescuepets@yahoo.com,,https://www.facebook.com/WagsAndWhiskersRescuePets/
USA3048,God’s Feral Felines,,,info@GFFCats.org,,https://www.gffcats.org/
USA3049,Changing 42 Animal Rescue,,,Changing42Rescue@yahoo.com,,https://www.facebook.com/changing42animalrescue/
USA3051,Pita & Pecan's Animal Refuge,,,PitasPlaceARS@gmail.com,,https://www.pitapecans.org/
USA3052,Two by Two Animal Rescue,,,sonya@twobytworescue.com,,https://twobytworescue.com/
USA3054,Friends of Rescue Inc.,,,info@forrescue.net,,https://forrescue.net/
USA3056,Huntsville Friends of Rabbits,,,huntsvillebunnies@hotmail.com,,https://www.huntsvillefriendsofrabbits.com/
USA3057,Lifeline Pet Rescue,,,121lifeline@gmail.com,,https://www.lifelinepetrescueofnorthalabama.org/
USA3058,Southern Skies Labrador Rescue & Adoption,,,info@southernskiesrescue.org,,http://www.southernskiesrescue.org/
USA3059,"Rockin P Rescue, Inc.",,,rockinpadoption@gmail.com,,https://rockinprescue.org/
USA3060,"Brindlee Mountain Animal Rescue, Inc.",,,brindleemountainanimalrescue@gmail.com,,
USA3061,Chihuahua-Toy Breed Rescue & Retirement - Alabama Chapter,,,chihuawa10@msn.com,,
USA3062,TLC Animal Organization,,,info@TLCPaws.org,,http://www.tlcpaws.org/
USA3063,All About Dogs Coastal Rescue,,,allaboutdogscr@gmail.com,,http://www.allaboutdogscr.com/
USA3064,"Stray Love Foundation, Inc.",,,info@StrayLoveFoundation.com,,https://straylovefoundation.org/
USA3065,Adopt A Kitty,,,Stephen@adopt-a-kitty.org,,http://adopt-a-kitty.org/
USA3066,Aide for Animals,,,bhaas@aideforanimals.org,,https://aideforanimals.org/
USA3067,Azalea City Cat Coalition,,,susanyoung@azaleacitycats.org,,https://azaleacitycats.org/
USA3068,Friends of the Mobile Animal Shelter,,,info@FOMASpets.org,,https://fomaspets.org/
USA3069,Krewe de Rescue,,,krewemobile@gmail.com,,https://www.facebook.com/KreweDeRescue/
USA3071,Project Purr,,,projectpurr@aol.com,,http://www.projectpurr-al.com/
USA3072,Save a Stray,,,info@saveastray.org,,https://www.saveastray.org/
USA3073,STAR - Southern Treasures Animal Rescue,,,maryann@adoptstardogs.org,,https://adoptstardogs.org/
USA3074,Helping Shepherds of Every Color Rescue,,,everycolorrescue@yahoo.com,,https://www.helpingshepherdsofeverycolor.com/
USA3075,Alabama Society for the Prevention of Cruelty to Animals (Alabama SPCA),,,info@alabamaspca.org,,https://www.alabamaspca.org/
USA3076,Another Option Cat Rescue (AOCR),,,anotheroptioncatrescue@yahoo.com,,http://aocr.weebly.com/
USA3077,"New Hope Rescue, Inc",,,NHRescueInc@gmail.com,,https://www.nhrescue.com/
USA3079,East Alabama Humane Society,,,eahs4pets@yahoo.com,,https://www.eahs4pets.com/
USA3080,PCS Pups Dog Rescue,,,hello@pcspups.org,,https://www.pcspups.org/
USA3081,Safe Haven,,,melissautech@yahoo.com,,
USA3082,"ASHR - Alabama Siberian Husky Rescue, Inc.",,,info@alsiberianhuskyrescue.com,,
USA3085,"The Shire Rescue & Sanctuary, Inc.",,,theshirerescueandsanctuaryinc@gmail.com,,https://www.shirehaven.org/
USA3086,Animal Rescue Foundation,,,info@animalrescuemobile.org,,https://www.animalrescuemobile.org/
USA3087,Third Coast Animal Rescue,,,thirdcoastanimalrescue@gmail.com,,https://www.facebook.com/thirdcoastanimalrescue/
USA3090,Must Love Paws,,,mlpsapps@yahoo.com,,http://mustlovepawsrescue.com/
USA3091,Callie's Place,,,calliesplaceal@gmail.com,,https://www.facebook.com/CalliesPlaceAL/
USA3093,MCHS - Macon County Humane Society,,,maconcountyhumanesociety@yahoo.com,,https://www.maconhumane.org/
USA3096,USA - UTAH,,,,,
USA3097,PAAL - Parowan Animal Assistance League,,,paal@parowanutahshelter.org,,
USA3101,Ivins No-Kill Animal Supporters (INKAS),,,inkas4pets@gmail.com,,https://inkas4pets.org/
USA3104,Four Paws Rescue,,,scfourpaws@hotmail.com,,
USA3108,Zion Animal Lovers,,,Runzion48@gmail.com,,https://www.facebook.com/zionanimallovers/
USA3110,USA - VERMONTH,,,,,
USA3113,"The Animal Rescue and Protection Society, Inc. (TARPS)",,,shelter@tarpsanimalsheltervt.org,,http://tarpstheanimalprotectionsociety.blogspot.com/
USA3124,VINE Sanctuary,,,info@vinesanctuary.org,,https://vinesanctuary.org/
USA3127,Long Trail Canine Rescue,,,lisa@longtraildogs.org,,https://longtraildogs.org/
USA3128,All Breed Rescue,,,allbreedvt@allbreedrescuevt.com,,
USA3129,USA - VIRGINIA,,,,,
USA3130,"Animal Defense League of Washington County, Inc.",,,info@adlwashcova.org,,https://www.adlwashcova.org/
USA3131,Happy Tails Animal Rescue,,,happytailsofwashcova@yahoo.com,,https://htar.org/
USA3134,Tails High,,,meow@tailshigh.org,,https://www.tailshigh.org/home/
USA3135,"Til the End of Time Sanctuary, Inc.",,,Lauriewalsh5@gmail.com,,https://www.tiltheendoftimesanctuary.com/
USA3140,"Metro Ferals, Inc.",,,http://www.metroferals.org/locations/index.php,,http://www.metroferals.org/index.htm
USA3141,SPCA of Northern Virginia,,,information@spcanova.org,,https://spcanova.org/
USA3142,BARK - Bandit's Adoption and Rescue of K-9s (Ashland),,,info@barkva.org,,https://www.barkva.org/
USA3143,Hanover Humane Society,,,info@hanoverhumanesociety.org,,https://www.hanoverhumanesociety.org/
USA3144,Animal HOPE Alliance (AHA),,,animalhopealliance@hotmail.com,,https://animalhopealliance.com/
USA3145,Casey's House,,,info@caseyshouse.org,,http://www.caseyshouse.org/
USA3149,Society for the Prevention of Cruelty to Animals of Pittsylvania County,,,spcaofpc@gmail.com,,https://awlopc.rescuegroups.org/
USA3154,MUTT LOVE RESCUE,,,adopt@muttloverescue.org,,http://www.muttloverescue.org/
USA3155,Homeless Animals Rescue Team,,,hart90office@hart90.org,,https://hart90.org/
USA3156,Humane Society of Fairfax County,,,pets@hsfc.org,,https://hsfc.org/
USA3157,League for Animal Protection,,,lapinformation@aol.com,,
USA3158,Central Virginia Regional Rescue,,,info@cvrrescue.org,,https://www.cvrrescue.org/
USA3162,Gloucester-Mathews Humane Society (GMHS),,,information@gmhumanesociety.org,,https://www.gmhumanesociety.org/
USA3165,Roanoke Valley Horse Rescue Inc.,,,https://www.rvhr.com/wordpress/contact/,,https://www.rvhr.com/wordpress/
USA3169,"Cat Adoption and Rescue Efforts, Inc. (C.A.R.E.)",,,board@care-cats.org,,https://care-cats.org/
USA3170,Richardsons Rescue,,,richardsonsrescue@gmail.com,,https://richardsonsrescuerva.org/main-page
USA3171,Fancy Cats & Dogs Rescue Team,,,info@fancycats.org,,https://fancycats.org/
USA3172,Highland County Humane Society,,,info@highlandcountyhumanesociety.org,,https://highlandcountyhumanesociety.org/
USA3174,Humane Society of loudoun county,,,helpanimals@humaneloudoun.org,,https://humaneloudoun.org/
USA3175,Louisa Humane Society,,,info@louisahumanesociety.com,,https://www.louisahumanesociety.com/
USA3182,"Feline Foundation of Greater Washington, Inc.",,,info@ffgw.org,,https://ffgw.org/
USA3183,Wolf Trap Animal Rescue,,,foster.adopt@wtarescue.com,,
USA3186,Go Rescue,,,gorescuedogs@gmail.com,,https://www.gorescuedogs.com/
USA3188,Rainbow Animal Rescue,,,rainbowanimalrescueva@gmail.com,,https://www.rainbowanimalrescue.net/website/
USA3191,A Forever Home Rescue Foundation,,,info@aforeverhome.org,,https://aforeverhome.org/
USA3192,Animal Adoption & Rescue Foundation,,,aarfva@hotmail.com,,https://www.facebook.com/AARFinVA/about?ref=page_internal
USA3193,Atlantic Region Central Border Collie Rescue,,,https://www.arcbcr.org/contact-us,,https://www.arcbcr.org/
USA3194,Henrico Humane Society (Richmond),,,fundraising@henricohumane.org,,https://www.henricohumane.org/
USA3196,Richmond Ruff House,,,Cindy@RichmondRuffHouse.org,,https://richmondruffhouse.org/home
USA3198,Angels of Assisi,,,angels@angelsofassisi.com,,https://www.angelsofassisi.org/
USA3201,Isle of Wight County Humane Society,,,info@iowchs.org,,https://www.iowchs.org/
USA3206,East Coast Canine Alliance (Virginia Beach),,,EastCoastK9Alliance@gmail.com,,http://www.eastcoastcaninealliance.com/
USA3208,K-9 New Life,,,adoptions@k9newlife.org,,https://www.k9newlife.org/
USA3209,K9 Justice League,,,K9JusticeLeague@gmail.com,,https://k9justiceleague.com/
USA3213,USA - WASHINGTON,,,,,
USA3217,Rompin Paws Rescue,,,csalvati123@gmail.com,,https://rompinpawsrescue.rescuegroups.org/info/
USA3219,Second Chance Companions,,,info@sccpets.com,,https://sccpets.com/
USA3220,Wigglin Home Boxer Rescue,,,wigglinhomeboxerrescue@gmail.com,,
USA3221,Saving Great Animals,,,information@savinggreatanimals.org,,https://savinggreatanimals.org/
USA3228,Special Bunny Rescue,,,angieso1@earthlink.net,,https://www.specialbunny.org/
USA3229,Kitty Kat Haven,,,kittyhavenwa@gmail.com,,https://kittykathaven.org/
USA3233,Another Chance Cat Adoption,,,anotherchancecats2007@gmail.com,,https://www.anotherchancecatadoption.org/
USA3235,People United for Pets,,,info@pupdogrescue.org,,
USA3236,PUP Dog Rescue,,,info@pupdogrescue.org,,
USA3237,Benton-Franklin Humane Society,,,shelter@bfhs.com,,https://www.bfhs.com/
USA3240,Old Dog Haven,,,office@olddoghaven.org,,https://olddoghaven.org/
USA3241,SOUTH PACIFIC COUNTY HUMANE SOCIETY,,,spchs330@gmail.com,,https://beachpets.com/
USA3242,Rescued Paws,,,rpaws@hotmail.com,,
USA3244,Second Chance Dogs,,,info@secondchancedogs.net,,https://secondchancedogs.net/
USA3245,AChance4Cats,,,achance4cats@nctv.com,,https://www.facebook.com/profile.php?id=100083134248387
USA3248,N.O. Paws Left Behind Rescue,,,https://www.nopawsleftbehinddogrescueorovillewa.com/,,https://www.nopawsleftbehinddogrescueorovillewa.com/
USA3252,Sunny Sky's Animal Rescue,,,sunnyskysanimalrescue@gmail.com,,https://www.sunnyskysshelter.org/
USA3255,Motley Zoo Animal Rescue,,,info@motleyzoo.org,,https://www.motleyzooanimalrescue.org/
USA3256,Forget Me Not Animal Shelter (Republic),,,info@forgetmenotshelter.org,,https://forgetmenotshelter.org/
USA3258,Dog Gone Seattle,,,adopt@doggoneseattle.org,,https://doggoneseattle.org/
USA3260,Forgotten Dogs Rescue,,,info@forgottendogsrescue.com,,https://www.forgottendogsrescue.com/
USA3261,FAF (Friends of the Animals Foundation),,,info@fafseattle.org,,https://fafseattle.org/
USA3262,Saving Grace Rescue Inc,,,totemra@gmail.com,,https://www.savinggracerescue.com/
USA3263,Seattle Area Feline Rescue,,,info@seattleareafelinerescue.org,,https://www.seattleareafelinerescue.org/
USA3271,Pasado’s Safe Haven,,,info@pasadosafehaven.org,,https://www.pasadosafehaven.org/
USA3273,"Wags to Riches Animal Rescue and Sanctuary, Inc",,,info@WagstoRichesAnimalRescue.org,,https://wagstorichesanimalrescue.org/
USA3274,Furry Friends,,,information@furryfriendswa.org,,https://furryfriendswa.org/
USA3275,Northwest Bird Rescue,,,info@nwbirdrescue.org,,https://nwparrotrescue.org/
USA3276,Tender Care Animal Rescue,,,tendercareanimalrescue@gmail.com,,
USA3277,Vashon Island Pet Protectors,,,contact@vipp.org,,https://vipp.org/
USA3278,Blue Mountain Humane Society,,,adoptions@bluemountainhumane.org,,https://bluemountainhumane.org/
USA3279,Silver Cloud Sanctuary,,,silvercloudsanctuary@gmail.com,,https://silvercloudcatservices.com/
USA3281,t's Meow or Never Animal Rescue & Sanctuary,,,itsmeowornever@itsmeowornever.org,,https://www.itsmeowornever.org/
USA3282,USA - WISCONSIN,,,,,
USA3286,Unforgettable Underdogs Dog Rescue,,,info@unforgettableunderdogs.org,,https://www.unforgettableunderdogs.org/
USA3289,Eastshore Humane Association,,,ehashelter@gmail.com,,https://www.eastshoreha.org/
USA3293,Iowa County Humane Society,,,office@ichs.net,,https://www.ichs.net/
USA3294,Humane Society of Vilas County,,,vilashumane@yahoo.com,,http://vilascountypets.org/
USA3297,Fisher Valley Felines,,,info@fishervalleyfelines.com,,http://www.fishervalleyfelines.com/
USA3300,Green Bay Animal Rescue,,,greenbayanimalrescue@gmail.com,,http://greenbayanimalrescue.weebly.com/cat-sanctuary.html
USA3302,St. Croix Animal Friends,,,info@scafshelter.org,,https://scafwi.org/
USA3305,Kenosha Forgotten Friends,,,smajest@wi.rr.com,,https://www.kenoshaforgottenfriends.org/
USA3307,"Purr-Fect Match Animal Rescue, Inc.",,,purrfectmatch13@gmail.com,,https://purrfectmatch.rescuegroups.org/
USA3321,For Cat’s Sake Cat & Kitten Adoption,,,info@forcatssake.org,,http://forcatssake.org/
USA3324,Milwaukee Pets Alive,,,contact@milwaukeepetsalive.org,,https://www.milwaukeepetsalive.org/
USA3327,Urban Cat Coalition,,,info@urbancats.org,,https://www.urbancats.org/
USA3329,"Little Orphan's Animal Rescue, Inc.",,,loarinc@gmail.com,,https://littleorphansanimalrescue.rescuegroups.org/
USA3331,Yellow Brick Road Rescue & Sanctuary,,,loveqmoment@wi.rr.com,,http://www.yellowbrickroadrescue.com/
USA3334,Valley Cats Cat & Kitten Rescue,,,wendy@valleycatsrescue.org,,https://www.valleycatsrescue.org/
USA3338,NEW PAWSibilities Inc.,,,newpawsibilities2@gmail.com,,https://www.newpawsibilities.com/
USA3339,Oshkosh Area Humane Society,,,info@oahs.org,,
USA3340,Affinity Rescue,,,http://www.affinityrescue.org/contact.html,,http://www.affinityrescue.org/
USA3346,Woof Gang Rescue,,,woofgangrescue@gmail.com,,https://www.woofgangrescue.com/
USA3347,Richland County Friends of Animals Inc.,,,boldadvent@yahoo.com,,https://www.facebook.com/profile.php?id=100070233583276
USA3348,Pitter Patter Animal Rescue Inc.,,,pitterpatteranimalrescueinc@ymail.com,,
USA3349,Specialty Purebred CAT Rescue,,,adoptions@purebredcatrescue.org,,https://purebredcatrescue.org/
USA3350,H.A.R.T. of Wisconsin,,,hartofwi@centurytel.net,,
USA3353,Fetch Wisconsin Rescue,,,fetchwirescue@gmail.com,,https://fetchwi.org/
USA3358,Cat Network,,,catassocation@yahoo.com,,https://www.adoptdont.shop/o/621699/cat-network-west-allis-wi
USA3359,JRs Pups-n-Stuff Animal Rescue,,,info@jrspupsnstuff.org,,https://www.jrspupsnstuff.org/
USA3360,Tabby Town,,,marie.tabbytown@gmail.com,,https://tabbytownusa.org/index.html
USA3361,"Feline/Canine Friends, Inc.",,,felinecaninefriends80@gmail.com,,https://www.felinecaninefriends.org/
USA3362,"Community Cat, Inc.",,,adoptions@commcat.org,,
USA3363,Touched By A Paw,,,tbapcats@sbcglobal.net,,https://www.touchedbyapaw.org/
USA3365,USA - WASHINGTON DC,,,,,
USA3367,City Dogs & City Kitties Rescue,,,info@citydogsrescuedc.org,,https://www.citydogsrescuedc.org/
USA3370,USA - WEST VIRGINIA,,,,,
USA3376,Kanawha-Charleston Humane Association,,,info@adoptcharleston.com,,https://adoptcharleston.com/
USA3380,"Almost Heaven Golden Retriever Rescue and Sanctuary, Inc. (AHGRRS)",,,ahgrr@frontiernet.net,,https://www.almostheaven-golden-retriever-rescue.org/
USA3388,"Friends for Life, Inc.",,,wvcompanions@yahoo.com,,https://www.facebook.com/fflwv/
USA3390,Webark Estates,,,Dominotiger@AOL.com,,https://www.facebook.com/webarkestates/
USA3392,Southern WV Animal League,,,swvanimalleague@gmail.com,,https://www.facebook.com/swval/
USA3393,Helping Hand Pet Rescue of West Virginia,,,chvychevy1@msn.com,,
USA3394,"Olive Branch Animal Rescue & Refuge, Inc.",,,olivebranchwv@gmail.com,,https://www.olivebranchwv.org/
USA3396,USA - WYOMING,,,,,
USA3405,"Pet Pals, Inc",,,adoptiondepartment@PetPalsInc.org,,https://petpalsshelter.com/
USA3407,Jackson/Teton County Animal Shelter,,,animalshelter@jacksonwy.gov,,
USA3412,Lucky’s Place Animal Shelter and Adoption Center,,,info@ahasv.org,,https://www.luckys.place/
USA3413,PUERTO RICO,,,,,
USA3414,"Santuario de Animales San Francisco de Asís, Inc.",,,info@sasfapr.org,,https://sasfapr.org/
