,,,,,,,,,
,,,MAP,NAME,WEB,EMAIL,EMAIL,EMAIL,EMAIL
,,,"42.12199958907231, -88.17267933511452",Fur Keeps Animal Rescue,https://furkeepsanimalrescue.org/,https://furkeepsanimalrescue.org/,,,
,,,"38.50993265896379, -90.01270756720754",Belleville Area Humane Society,https://bahspets.org/,admin@bahspets.org,,,
,,,"39.07970075298868, -89.79467397296455",Benld Adopt-A-Pet,https://www.benldadoptapet.org/,aap1@frontiernet.net,,,
,,,,Illinois Animal Rescue,http://illinoisanimalrescueinc.org/,info@illinoisanimalrescueinc.org,,,
,,,"41.93797278071581, -88.11595424870977",People and Animals in Community Together (PACT) Humane Society,https://www.pacthumanesociety.org/,operations@pacthumanesociety.org,,,
,,,,Central Illinois Sheltie Rescue,http://www.illinoissheltierescue.com/,info@illinoissheltierescue.com,,,
,,,"40.45986477726591, -88.990424535713",Wish Bone Canine Rescue,https://www.wishbonecaninerescue.org/,wishbone.vettk@gmail.com,,,
,,,"41.171483230522654, -87.72718642213081",New Beginnings for Cats,https://www.facebook.com/NEWBEGINNINGSFORCATS/timeline/,newbeginningsforcats@gmail.com,,,
,,,,Perfect Paws Animal Rescue,https://perfectpawsanimalrescue.org/,kirstie@perfectpawsanimalrescue.org,,,
,,,"41.44242253411251, -88.22327444300946",Making A Difference Rescue,https://makingadifferencerescue.com/,findmeahome2@sbcglobal.net,,,
,,,"41.91708763988689, -87.67616324621372",ALIVE Rescue,https://www.aliverescue.org/,info@aliverescue.org,,,
,,,,Pal's Place,,palsplace1@hotmail.com,,,
,,,"41.891363411538464, -87.63289583002674",The Anti-Cruelty Society,https://anticruelty.org/,marketing@anticruelty.org,,,
,,,,Be Fido's Friend,https://www.befidosfriend.org/,info@befidosfriend.org,,,
,,,"41.97663684328051, -87.75427875294008",Chicago Canine Rescue,https://chicagocaninerescue.org/,info@chicagocaninerescue.org,,,
,,,,Chicago Pet Rescue,https://www.chicagopetrescue.org/,savinganimals@chicagopetrescue.org,,,
,,,"41.95409538920279, -87.70655855153132",Famous Fido Rescue,https://famousfidorescue.org/,fido@FamousFidoRescue.com,,,
,,,,Feline Friends,http://felinefriendschicago.org/,felinefriendsorg@gmail.com,,,
,,,"41.997983730234466, -87.67164979726863",Felines & Canines,https://www.felinescanines.org/,Abby@FelinesCanines.org,,,
,,,,German Shepherd Rescue Inc,,GSRescue1@comcast.net,,,
,,,"41.93428645519497, -87.69109195354649",Harmony House for Cats,https://hhforcats.org/,info@hhforcats.org,,,
,,,,Lovin Life Rescue,,linda@lovinliferescue.org,,,
,,,,New Leash On Life - Chicago,http://www.nlolchicago.org/,chicago@nlolchicago.org,,,
,,,"41.920997084307686, -87.67302115678538",One Tail at a Time,https://www.onetail.org/,media@onetail.org,allyson.rosenthal@onetail.org,,
,,,"41.91781878897352, -87.65872843310531",PAWS Chicago,https://www.pawschicago.org/,info@pawschicago.org,,,
,,,"42.008829882458876, -87.69066404181811",Red Door Animal Shelter,https://www.reddoorshelter.org/,info@RedDoorShelter.org,,,
,,,"42.01306973891848, -87.6899889763506",Tree House Humane Society,https://treehouseanimals.org/,info@treehouseanimals.org,,,
,,,,Kitties For Keeps Rescue,https://kittiesforkeepsrescue.com/,kittiesforkeepsrescue@gmail.com,,,
,,,"38.3902938973122, -90.17086511561436",Humane Society of Monroe,https://helpingstrays.org/,info@helpingstrays.org,,,
,,,,Assisi Animal Foundation,https://assisi.org/,https://assisi.org/contact/,,,
,,,"42.20871424140092, -88.23760345090979",On Angels' Wings Pet Rescue,https://www.onangelswings.org/,jshager@onangelswings.org,,,
,,,"42.177572121025314, -88.2864194937043",Purrfect Cat Rescue Inc.,https://www.purrfectcatrescue.com/,deb@purrfectcatrescue.com,,,
,,,,R.A.I.N. of Central Illinois Inc.,https://www.facebook.com/RAIN.RESCUE.ILLINOIS/,rainrescue@gmail.com,,,
,,,"40.14583934707521, -87.61630579381912",Humane Society of Danville,https://www.danvillehumane.org/,humanesocietyofdanville@gmail.com,,,
,,,"41.949885762115336, -88.71480425373073",Tails Humane Society Dog Training Center,https://www.tailshumanesociety.org/,tailshumanesociety@tbc.net,,,
,,,"39.882058374973155, -88.93657757645417",Humane Society of Decatur and Macon County,https://hsdmc.org/,admin@hsdmc.org,,,
,,,"42.05215166235831, -87.94042225275778",Tarzan's Safe Haven,http://tarzansafehaven.inzerello.com/,tarzansafehaven@gmail.com,,,
,,,"41.810007890915244, -87.98050118495387","West Suburban Humane Society, Inc.",https://www.wshs-dg.org/,development@wshs-dg.org,director@wshs-dg.org,,
,,,"37.97268338464751, -89.2127340333949",Perry County Humane Society,https://www.perrycountyhumanesocietyil.com/,pchsinfo@yahoo.com,,,
,,,"38.79564403372577, -89.87023398322407",Metro East Humane Society,https://www.mehs.org/,info@mehs.org,,,
,,,,Effingham Animal Rescue Sanctuary,https://effinghamanimalrescue.com/,https://effinghamanimalrescue.com/contact/,,,
,,,"39.09265914508244, -88.61486638299255",Effingham Co. Humane Society,,4paws@effinghamcountyhs.onmicrosoft.com,,,
,,,"42.07173816176976, -88.28612600845535",Hoof Woof & Meow Animal Rescue,https://hoofwoofmeow.org/,info@hoofwoofmeow.org,,,
,,,"42.31396684120697, -90.24387540242122",Safe Haven Humane Society of Jo Daviess County,https://safehavenforpets.org/,info@safehavenforpets.org,,,
,,,,Almost Home Foundation,https://almosthomefoundation.org/,info@almosthomefoundation.org,,,
,,,,Chicagoland Eskie Rescue,https://chicagolandeskierescue.com/,ChicagolandEskieRescue@live.com,,,
,,,,Community Animal Rescue Effort - CARE,https://carenorthshore.org/,news@carenorthshore.org,,,
,,,"42.02618850173799, -87.70643253356191",Evanston Animal Shelter,http://evanstonanimalshelter.net/,EASadoptions@gmail.com,,,
,,,,Gateway 4 Paws,https://gateway4paws.org/,gateway4paws@gmail.com,,,
,,,,Clay County Animal Rescue & Shelter,https://www.claycountyshelter.com/,admin@claycountyshelter.com,,,
,,,,Friends Forever Humane Society,https://www.friendsforeverhs.org/,Petsrus966@hotmail.com,,,
,,,,Utopia for Pets,,utopiaforpets@yahoo.com,,,
,,,,Henry County Humane Society - Geneseo,http://www.henrycountyhumanesociety.org/,info@henrycountyhumanesociety.org,,,
,,,,Home Sweet Home Pet Rescue,http://homesweethomepetrescue.org/,homesweethome9835@gmail.com,,,
,,,,"POUND PETS, INC.",https://www.poundpetsinc.com/,poundpetsinc@gmail.com,,,
,,,"42.323187469276206, -88.11209768858652",Save-A-Pet Inc,https://www.saveapetil.org/,adoptions@saveapetil.org,,,
,,,"38.86559708869686, -89.40352836054281",Bond County Humane Society,,bchs4pets@sbcglobal.net,,,
,,,,Wagging Hearts,http://wagginghearts.org/,contactus@wagginghearts.org,,,
,,,,Catty Shack,http://cattyshackil.org/index.html,http://cattyshackil.org/contact.html,,,
,,,"40.68667429962844, -89.775034704195",Stray Animal Midway Shelter,http://www.samsrescue.org/,samsadoptions@gmail.com,,,
,,,,Free Spirit Siberian Rescue,http://www.huskyrescue.org/,freespiritsiberianrescue@gmail.com,,,
,,,"42.174228714546416, -87.8191463262975",Tails of Hope,https://www.facebook.com/tailsofhope/,tailsofhope@aol.com,,,
,,,"41.822465179852884, -87.92066494729029",Hinsdale Humane Society,https://www.hinsdalehumanesociety.org/,info@hinsdalehumanesociety.org,,,
,,,,Chicago Animal Advocates,,chicagoanimaladvocates@gmail.com,,,
,,,,Hoopeston Animal Rescue Team,https://hartshelter.org/,hartshelterteam@gmail.com,,,
,,,,Open Door Animal Sanctuary,https://odas.org/,office@odas.org,,,
,,,,A Heart For Animals,https://aheartforanimals.org/,AHeart4Animals@gmail.com,,,
,,,"42.19650300936728, -88.45045852922769",Animal House Shelter,https://www.animalhouseshelter.com/,info@animalhouseshelter.com,,,
,,,,Fetching Tails Foundation,https://www.fetchingtailsfoundation.org/,Info@fetchingtailsfoundation.org,,,
,,,,Grahamville Rescue & Sanctuary,https://www.digsk9.org/,digsk9.main@gmail.com,,,
,,,"41.51332790477321, -88.13835692557618",Hopeful Tails Animal Rescue,https://hopefultailsanimalrescue.org/,hopefultailsadoptions@outlook.com,,,
,,,,Paws Up 4 Rescue,,pawsup4rescue@gmail.com,,,
,,,"41.83493132266697, -87.8635451476186",CatNap from the Heart,https://catnapfromtheheart.org/,catnapqueen@yahoo.com,,,
,,,"40.990111444540936, -89.40992631493039",The A.R.K. Animal Shelter,https://thearkanimalshelter.org/,https://thearkanimalshelter.org/contact/,,,
,,,,CatTailsFelineRescue,,CattailsFelineRescue@gmail.com,,,
,,,,Animal Education and Rescue,https://www.aear.org/,Info@aear.org,,,
,,,"40.1632527821055, -89.34740963486671",HUMANE SOCIETY OF LOGAN COUNTY,https://www.hslclincoln.org/,shelter@hslclincoln.org,,,
,,,"41.89003106511281, -87.99432282542777",Cat Guardians,https://catguardians.org/,info@catguardians.org,,,
,,,"42.34680365433479, -88.60334424806733",Glory Bound Rescue Ranch,https://www.gloryboundrr.org/,jenniferfinkelman@yahoo.com,,,
,,,,Finding Forever Animal Rescue,http://www.findingforeveranimalrescue.org/,info@findingforeveranimalrescue.org,,,
,,,"41.321285311256, -88.67318066786288",Pet Project,,petprojectinc@gmail.com,,,
,,,"41.23951515913963, -88.42421260614049",Just Animals Shelter,https://justanimals.org/,adopt@justanimals.org,,,
,,,,As Good as Gold – Golden Retriever Rescue of Illinois,https://www.asgoodasgold.org/,info@asgoodasgold.org,,,
,,,,Animal Outreach Humane Society,https://animaloutreachsociety.info/,info@animaloutreachsociety.org,,,
,,,,K9s4U Dog Rescue,https://www.k9s4u.org/,info@k9s4u.org,,,
,,,,Safe House Animal Rescue League,https://www.safehousepets.org/,safehousepets@gmail.com,,,
,,,,Project Hope Humane Society,,info@projecthopehumanesociety.org,,,
,,,"41.451588860644826, -90.57850668565966",Quad City Animal Welfare Center,https://qcawc.org/,adoption@qcawc.org,,,
,,,"41.544390480105385, -87.8615117093326",NAWS Humane Society of Illinois,https://www.nawsus.org/,jeannine@nawsus.org,,,
,,,"41.51328297212945, -90.46872049518568",Animal Aid Humane Society,https://www.molineanimalaid.org/site/,info@molineanimalaid.org,,,
,,,"41.17856747105401, -87.64119741311235",RVAR - River Valley Animal Rescue,http://www.rivervalleyanimalrescue.org/,shelter@rivervalleyanimalrescue.org​,,,
,,,"41.77896608255265, -88.10682510417685",SPAY ILLINOIS,https://www.spayillinois.org/,info@spayillinois.org,,,
,,,"40.922105272016566, -90.6514908577464",Western Illinois Animal Rescue,https://wiarrescue.com/,wiarrescue@yahoo.com,,,
,,,"40.02378858975826, -88.57284751666545",Piatt County Emergency Services,http://www.piattanimals.org/,piattanimals@hotmail.com,,,
,,,,Illinois Alaskan Malamute Rescue Association,https://www.iamra.org/,ckjstiskc@aol.com,,,
,,,,Adopt-A-Pet,https://www.adoptapet-il.org/,adoptapet@comcast.net,,,
,,,,Adoptable Friends,https://www.adoptablefriends.org/,info@adoptablefriends.org,,,
,,,"42.27715355551698, -88.0195517390546",Reach Rescue,https://www.reachrescue.org/,info@reachrescue.org,,,
,,,"37.75593397831693, -89.28053086214399",St Francis Care,https://stfrancis-care.org/,info@stfrancis-care.org,,,
,,,"41.77834395310424, -88.21544931263021",A.D.O.P.T. Pet Shelter,https://www.adoptpetshelter.org/,info@adoptpetshelter.org,,,
,,,,Angels on Wheels Animal Rescue,,info@angelsonwheels.org,,,
,,,"41.79881958304817, -88.19984475303988",Naperville Area Humane Society,https://www.naperhumane.org/,info@naperhumane.org,,,
,,,,Treasured Animal Rescue Inc,https://treasuredanimalrescueinc.org/,info@treasuredanimalrescueinc.org,,,
,,,"42.01209948576267, -87.80572660638872",WRIGHT-WAY RESCUE,https://wright-wayrescue.org/,rescue@wright-wayrescue.org,,,
,,,"40.49715724289426, -89.0326345151916",Pet Central Helps!,https://petcentralhelps.org/,Info@petcentralhelps.org,,,
,,,"42.138699942277896, -87.84624387294532",A Refuge for Saving the Wildlife,https://rescuethebirds.org/,https://rescuethebirds.org/contact-us.html,,,
,,,"41.83560920296678, -88.02402422379066","Chicagoland Animal Rescue, NFP",https://www.chicagolandanimalrescue.org/,info@chicagolandanimalrescue.org,,,
,,,"41.87226246671638, -87.79996383520832",Animal Care League,http://www.animalcareleague.org/,info@animalcareleague.org,,,
,,,"38.72680661192297, -88.0989579644723",Humane Society of Olney Area,https://humanesocietyofolney.com/,smithdale1601@gmail.com,,,
,,,,All 4 the Love of Cats,,all4theloveofcats@hotmail.com,,,
,,,"42.11582772390797, -88.06282637467139","Barb's Precious Rescue & Adoption Center, NFP",http://www.barbspreciousrescue.org/,BarbsRescue@aol.com,,,
,,,"40.54303412583123, -89.66672485392944",Tazewell Animal Protective Society (TAPS),https://tapsshelter.org/,tapsinfo@yahoo.com,,,
,,,"40.77326086342637, -89.75530246916159",Foster Pet Outreach,https://fosterpetoutreach.org/,fpo_mail@fosterpetoutreach.org,,,
,,,,It's a Pittie Rescue,https://rescueapittie.org/,itsapittierescue@gmail.com,,,
,,"41.52284335480106, -88.19934587494508","41.77259610092028, -88.00739334157184",Help Save Pets,http://www.helpsavepets.org/,availablepets@gmail.com,,,
,,,,K9 Enrichment Initiative-K9EI Rescue,https://k9ei.dog/,info@k9ei.dog,,,
,,,,Starfish Animal Rescue,https://www.starfishanimalrescue.com/,starfishanimalrescuer@gmail.com,,,
,,,"40.93459521779587, -88.6714983380931",Livingston County Humane Soc,https://lchumanesociety.dog/,lchumanesociety98@gmail.com,,,
,,,"39.9531920841239, -91.35921411183465",Quincy Humane Society,https://www.quincyhumanesociety.org/,adoptpet@adams.net,,,
,,,"42.16941563445415, -87.88363529156436",Orphans of the Storm Animal Shelter,https://orphansofthestorm.org/,info@orphansofthestorm.org,,,
,,,"41.76799924657655, -89.66668344935877",Happy Tails Humane Society,http://www.happytailsanimalshelter.org/,contact@happytailsanimalshelter.org,,,
,,,"42.26861160289922, -89.08838573564013","Noah's Ark Animal Sanctuary, Inc.",http://www.noahsarkanimals.org/,noah@noahsarkanimals.org,,,
,,,"42.24812815572687, -88.97453723971358",Paws Humane Society Rockford,https://pawshs.org/,RockfordPaws@gmail.com,,,
,,,,Romeoville Humane Society,http://www.romeovillehumanesociety.com/,romeovillehumanesociety@yahoo.com,,,
,,,"42.12148379642679, -88.04897215491049",Second City Canine Rescue,https://www.sccrescue.org/,adoptions@sccrescue.org,,,
,,,"40.116904749609915, -90.62375712672053",Schuyler County Humane Society,https://schuylerhs.com/,info@schuylerhs.com,,,
,,,"41.09027472293645, -87.72430785852437",Kankakee County Humane Foundation,https://www.facebook.com/K3CHF/,k3humanefoundation@gmail.com,,,
,,,"42.080872837154445, -90.11508771260179",Heartland Pet Welfare,,heartlandpetwelfareinc@gmail.com,,,
,,,"40.09467756551842, -88.24715021622639",CATsNAP,https://www.catsnap.org/,catsnapcats@gmail.com,,,
,,,,Chicagoland Dog Rescue,https://chicagolanddogrescue.org/,info@chicagolanddogrescue.org,,,
,,,"42.053001356058836, -88.07898240949004",Friendly & Feral Cat Rescue,https://www.friendlyandferalcatrescue.com/contact-us.html,mintzoinkoink@aol.com,,,
,,,"41.50648754490491, -88.20043558733593",Will County Humane Society,https://www.willcountyhumane.com/,https://www.willcountyhumane.com/about-us/contact-us/,,,
,,,"41.983011723950945, -88.2981988645877",Anderson Humane,https://ahconnects.org/,info@ahconnects.org,,,
,,,,Forever Home Feline Ranch,https://felineranch.org/,felineranch@gmail.com,,,
,,,"39.842521161430106, -89.63984214110654",Animal Protective League,https://www.apl-shelter.org/,info@apl-shelter.org,,,
,,,,H.E.L.P. (Homes for Endangered and Lost Pets),https://www.helpinganimals.org/,info@helpinganimals.org,,,
,,,,Hospice Hearts,https://www.hospiceheartsanimalrescue.org/,hospiceheartsanimalrescue@gmail.com,,,
,,,"40.101843943295634, -87.64095059970941",Citizens Animal Rescue and Adoption (C.A.R.A.),http://www.caraillinois.com/,info@caraillinois.com,,,
,,,"41.543231873600604, -87.81859215668102",P.A.W.S. of Tinley Park,https://pawstinleypark.org/,info@pawstinleypark.org,,,
,,,"38.74855761941483, -89.83897239112223",Partners for Pets,https://www.partnersforpetsil.org/,partners4petsadoptions@yahoo.com,,,
,,,"38.74295793949198, -89.90365112573886",Spencer Pet Rescue,https://www.spencerpetrescue.org/,spencerkennel@aol.com,,,
,,,,Players for Pits,https://www.playersforpits.com/,info@playersforpits.com,,,
,,,,HRS Chicago,http://www.hrschicago.org/,info@hrschicago.org,,,
,,,,Greater Chicago Ferret Association,https://www.gcfa.com/,https://www.gcfa.com/contact-us/,,,
,,,"41.85889627867507, -88.11468094371556",A.R.F.-Animal Rescue Foundation,https://www.arf-il.org/,info@arf-il.org,,,
,,,"41.85891040442934, -88.11404368340644",St. Sophia's Forgotten Felines,https://stsff.com/,info.stsff@gmail.com,,,
,,,"42.12801062551017, -87.91685335370467",Heartland Animal Shelter,https://www.heartlandanimalshelter.org/,info@heartlandanimalshelter.org,,,
,,,,"Animal Rescue Associates, Inc",https://animalrescueofillinois.org/,info@animalrescueofillinois.org,,,
,,,,Happy Tails Animal Sanctuary,,happytailsanimalsanctuary@gmail.com,,,
,,,"42.2805921212693, -88.41055357779973","Helping Paws Woodstock, IL",https://helpingpaws.net/,info@helpingpaws.net,,,
,,,,"Bishops Small Dog Rescue, Inc.",https://bishopssmalldogrescue.webs.com/,bishopssmalldogrescue@hotmail.com,,,
,,,"41.24418973240602, -89.90370965658543",Henry County Humane Society,http://www.hchskewaneeshelter.org/,kewaneeshelter@hotmail.com,,,
,,,,,,,,,
,,INDIANA,,,,,,,
,,,,CPR Fund K9 Rescue,https://www.cprfund.com/,info@cprfund.com,,,
,,,"40.13842025864376, -85.67552850938107",Madison County Spca Humane,https://www.mchsandersonin.org/,info@mchsandersonin.org,,,
,,,,The Nest: Dog Rescue and Rehabilitation,http://inthenest.net/,inthenest@gmail.com,,,
,,,"39.75349144074227, -86.38159303921694",Misty Eyes Animal Center,https://www.mistyeyes.org/,Cherie@mistyeyes.org,Renee@mistyeyes.org,,
,,,,Purrfect Friends,http://www.purrfectfriendsforadoption.org/,purrfectfriendsforadoption@gmail.com,,,
,,,"41.14743003492219, -85.49094045535612",Humane Society of Whitley County,https://hswc.org/,director@hswc.org,,,
,,,"40.03284261342897, -86.91796405616286",Animal Welfare League,https://mcawl.com/,shelterpets@mcawl.com,,,
,,,"39.761508657010566, -86.46683078854538",Hendricks County Humane Society,http://www.hendrickshumane.org/,info@hendrickshumane.org,,,
,,,,Lennoxs Legacy Rescue Inc,https://www.lennoxslegacyrescue.org/,lennoxslegacy@live.com,,,
,,,,PAWS of Adams County,https://www.pawsofadamscounty.com/,adamscountyanimals@yahoo.com,,,
,,,,I Wanna Go Home Rescue,https://www.iwannagohomerescue.org/,admin@iwannagohomerescue.org,,,
,,,,Illiana Rescue,https://illianarescue.org/,https://illianarescue.org/Contact_Us.html,,,
,,,,RIVER VALLEY HUMANE SOCIETY,http://www.rivervalleyhumanesociety.org/,RiverValleyHumaneSociety@gmail.com,,,
,,,,Second Chance Small Dog Rescue,https://secondchancesmalldogs.org/,2ndchancesmalldogrescue@gmail.com,,,
,,,"37.99877344616702, -87.50161082326161",It Takes a Village No-Kill Rescue,https://itvrescue.org/,info@itvrescue.org,,,
,,,,Purrfect Little Paws,,purrfectlittlepawsinc@hotmail.com,,,
,,,"39.94054692173893, -86.03237357389145",Humane Society For Hamilton County,https://www.hamiltonhumane.com/,hshc@hamiltonhumane.com,,,
