name,city,country,address,postal_code,email,phone,website,_source,_review_needed,_salvage_reason,_file
"Spay The Strays, Inc",,US +1,,,spaythestrays@aol.com,,https://spaythestrays.rescuegroups.org/,clean,no,,
"Tallahassee Big Dog Rescue, Inc.",,US +1,,,info@bigdogrescue.com,,http://www.bigdogrescue.com/,clean,no,,
"ECAH Animals, Inc",,US +1,,,info@ecahanimals.org,,https://www.ecahanimals.org/,clean,no,,
"Equine Rescue & Rehabilitation Ranch (Triple R), Inc.",,US +1,,,equinerrr@yahoo.com,,http://triplerhorserescue.org/,clean,no,,
Last Hope Rescue Florida,,US +1,,,lasthoperescuefl@gmail.com,,https://www.facebook.com/LastHopeRescueFL/,clean,no,,
Lemondrop Farm Sanctuary & Community Outreach,,US +1,,,lemondrop@riseup.net,,https://lemondropproductions.wixsite.com/home,clean,no,,
Smitten With Kittens,,US +1,,,adoption@smittenwithkittens.net,,https://www.smittenwithkittens.net/index.html,clean,no,,
Pets Alive WNY,,US +1,,,info@petsalivewny.org,,https://www.petsalivewny.org/,clean,no,,
"Cat Crusaders, Inc.",,US +1,,,information@tampacatcrusaders.org,,https://www.tampacatcrusaders.org/,clean,no,,
Heidis Legacy Rescue Network,,US +1,,,info@heidislegacydogrescue.com,,https://www.heidislegacydogrescue.com/,clean,no,,
Humane Society of Tampa Bay,,US +1,,,sherrys@humanesocietytampa,,https://humanesocietytampa.org/,clean,no,,
On the Wings of Angels Rescue,,US +1,,,info@owar.Org,,https://www.owar.org/,clean,no,,
Paw Print Hearts,,US +1,,,ourpawprinthearts@gmail.com,,https://www.facebook.com/pawprinthearts,clean,no,,
Rebels Rescue,,US +1,,,savealife@rebelsrescue.com,,https://www.rebelsrescue.com/,clean,no,,
Second Chance for Strays Inc,,US +1,,,scfsfl@aol.com,,https://www.secondchanceforstrays.com/,clean,no,,
"SOS Beagle Rescue, Inc",,US +1,,,saveabeagle@sebr.org,,https://www.sosbeagles.org/,clean,no,,
St Francis Society Animal Rescue,,US +1,,,,,https://www.stfrancisrescue.org/#/rescue-ui/,clean,no,,
Max's Pet Connection,,US +1,,,maxlhirsch@comcast.net,,http://www.maxspetconnection.com/,clean,no,,
St. Francis Animal Rescue of Venice Inc.,,US +1,,,stfrancisarfl@gmail.com,,,clean,no,,
North Florida Animal Rescue Inc. & The Anthea Duron Adoption Center,,US +1,,,info@northfloridaanimalrescue.org,,https://northfloridaanimalrescue.org/,clean,no,,
"Big Dog Ranch Rescue, Inc.",,US +1,,,saveadog@bdrr.org,,https://www.bdrr.org/,clean,no,,
C.A.R.E - Cat Crusade Adoption,,US +1,,,catcrusaderescue@gmail.com,,http://www.catcrusade.org/,clean,no,,
"You had Me at MEOW, Inc.",,US +1,,,youhadmemeow@gmail.com,,https://youhadmemeow.rescuegroups.org/,clean,no,,
A Second Chance Puppies and Kittens Rescue,,US +1,,,info@asecondchancerescue.org,,https://www.asecondchancerescue.org/,clean,no,,
"A.R.F. - Animal Rescue Force of South Florida, Inc",,US +1,,,info@animalrescueforce.org,,https://www.animalrescueforce.org/,clean,no,,
Darbster Kitty,,US +1,,,Ellen@darbster.com,,https://www.darbsterfoundation.com/,clean,no,,
Kibblez of Love,,US +1,,,,,https://www.kol-fl.org/,clean,no,,
"Tiki Kiti & Poni Rescue, Inc.",,US +1,,,,,https://www.tikirescue.org/,clean,no,,
"Skunkie Acres, Inc",,US +1,,,skunkieacres@aol.com?,,https://skunkieacres.com/,clean,no,,
Friends of Feisty Acres Animal Rescue,,US +1,,,myfeistydeb@yahoo.com,,https://feistyacres.com/,clean,no,,
Williston Animal Group,,US +1,,,info@willistonanimalgroup.com,,,clean,no,,
Mid Florida Sheltie Rescue,,US +1,,,Dillardbad@aol.com,,https://www.midflsheltierescue.com/,clean,no,,
A Forever Home Animal Rescue,,US +1,,,lmasters@cfl.rr.com,,https://www.aforeverhomeanimalrescue.org/,clean,no,,
"Trust Again Pet Shelter, Inc.",,US +1,,,,,https://taps2646.webs.com/,clean,no,,
"Albany Humane Society, Inc.",,US +1,,,kim.alford@swacalbany.org,,https://albanyhumane.org/,clean,no,,
Angels Among Us Pet Rescue,,US +1,,,info@angelsrescue.org,,https://angelsrescue.org/,clean,no,,
You Lucky Dog Rescue,,US +1,,,info@youluckydogrescue.org,,http://youluckydogrescue.org/,clean,no,,
"ENPA - Ente Nazionale Protezione Animali, sez. Bergamo",,,"Via Giuseppe Mangili 4, 24121 Bergamo",,bergamo@enpa.org,035 301764,https://enpabergamo.it,clean,no,,
OIPA Italia ODV - Sezione Bergamo,,,"Via Volta 8, 24020 Torre Boldone (sede operativa)",,bergamo@oipa.org,,https://www.oipa.org/italia/delegazioni/bergamo/,clean,no,,
OIPA - Nucleo Guardie Eco-Zoofile Bergamo,,,,,bergamo@oipa.org,,https://www.guardiezoofile.info/nuclei/lombardia/bergamo/,clean,no,,
"LAV - Lega Anti Vivisezione, Sportello Bergamo",,,"Via Borgo Palazzo 106, 24125 Bergamo",,bergamo@lav.it,344 1362519,https://www.lav.it,clean,no,,
Il Rifugio del Cane ODV,Torino (TO),,"Via Francesco Nullo 30, 24068 Seriate",,info@ilrifugiodelcane.org,035 298651,https://www.ilrifugiodelcane.org,clean,no,,
Fondazione Baratieri ETS ONLUS,,,"Strada Consortile alla Scortica, 24040 Arzago d'Adda",,rifugio@fondazionebaratieri.it,347 7801076,https://fondazionebaratieriets.it,clean,no,,
Dimensione Animale Bergamo ODV,,,"Strada Provinciale 150 s.n.c., 24040 Levate",,dimensioneanimalebg@gmail.com,340 7887738,https://dimensioneanimalebergamo.org,clean,no,,
AnimaLibera ODV - Canile di Grignano,,,"Via Brugarole 100, fraz. Grignano, 24041 Brembate",,animalibera.appelli@gmail.com,338 4524334,https://www.animaliberaonlus.it,clean,no,,
"Milano Zoofila ODV - Oasi del Cane, Grignano",,,"Via Brugarole 100, fraz. Grignano, 24041 Brembate",,adozioni@milanozoofila.org,338 1929698,https://milanozoofila.org,clean,no,,
Canile di Colzate - Ass. Poldo ODV,,,"Via Bonfanti 110, 24020 Colzate",,canilecolzate@hotmail.it,348 4400305,https://caniledicolzate.wixsite.com/canile-colzate,clean,no,,
Canile di Calvenzano,,,"Via Roma, Calvenzano",,info@canilecalvenzano.com,0363 45388,,clean,no,,
ENPA Bergamo - Gattile,,,"Via Borfuro 2, 24121 Bergamo",,bergamo@enpa.org,035 246008,https://enpabergamo.it,clean,no,,
Amici del Gattile ONLUS - Gattile di Treviglio,,,"Via Cappuccini snc (ang. Via Pontirolo 31), 24047 Treviglio",,gattiletreviglio@gmail.com,350 5392576,https://www.gattiletreviglio.it,clean,no,,
Amici per i Baffi ODV - Rifugio Oasi Gatti,,,"Via A. Manzoni 24, 24040 Madone",,,,,clean,no,,
Gatti di Bergamo,,,24125 Bergamo,,mici@gattidibergamo.it,349 7164498,,clean,no,,
I Gatti di Anna ODV,,,"Cascina lungo Provinciale Francesca, Verdello",,igattidiannabergamo@gmail.com,333 1069674,,clean,no,,
Gattile di Caravaggio,,,,,,340 7890170,,clean,no,,
"AIPA - Associazione Italiana Protezione Animali, sez. Bergamo",,,"ASST Papa Giovanni XXIII, Piazza O.M.S. 1, 24127 Bergamo",,aipa.bergamo@gmail.com,,https://www.aipabergamo.com,clean,no,,
Il Cercapadrone - sez. Bergamo,,,,,bergamo@ilcercapadroneonlus.it,333 6353844,,clean,no,,
Stragatti R. ONLUS,,,,,,,,clean,no,,
Mici per Amici,,,,,amicidikika@katamail.com,,,clean,no,,
Rete Territoriale Felini Liberi - Media e Alta Valle Seriana,,,"Pineta di Clusone, loc. Busgarina (progetto 'I Gatti nel Bosco')",,bergamo@enpa.org,,https://enpabergamo.it,clean,no,,
I Pelosetti di Silvana,,,,,,,https://www.ipelosettidisilvana.com,clean,no,,
A.T.A.R. ODV - Associazione Tutela Animali Randagi,,,"Via Orzinuovi snc, Parco del Mella, 25125 Brescia",,,348 8926600,https://atarbrescia.it,clean,no,,
S.O.S. Randagi - Canile Rifugio di Brescia,,,"Via Girelli 6, 25100 Brescia",,info@canilerifugiobrescia.it,338 1713874 / 346 3856600,http://www.canilerifugiobrescia.it,clean,no,,
Associazione Le Muse - Rifugio,,,"SP 67, km 2/3, Rezzato",,info@associazionelemuse.it,328 9199310 / 339 7127686,http://www.associazionelemuse.com,clean,no,,
Canile San Rocco di Calcinatello,,,"Via Gavardina di Sopra 2, Calcinatello (Brescia)",,info@caniledicalcinatello.it,333 7279612,http://www.caniledicalcinatello.it,clean,no,,
Rustico Belfiore ONLUS - Canile e Gattile,,,"Via Milano 39, 25032 Chiari",,rusticobelfiore@libero.it,327 1965157 / 030 7001701,https://www.rusticobelfiore.it,clean,no,,
Associazione Compagni di Strada - Canile Intercomunale,,,"Via San Lorenzino Basso 8, Loc. S. Pietro, 25015 Desenzano del Garda",,compagnidistrada@gmail.com,340 5066247,https://www.compagnidistrada.org,clean,no,,
Associazione ARGO - Rifugio di Gorzone,,,"Loc. Crape di Luine (Parco Incisioni Rupestri), Gorzone di Darfo Boario Terme",,info@rifugiodigorzone.it,347 8603088,http://www.rifugiodigorzone.it,clean,no,,
Angeli nell'Ombra - Cascina Carlotti,,,"Cascina Carlotti, Gottolengo",,info@angelinellombra.com,030 9951961,https://www.angelinellombra.com,clean,no,,
Rifugio Comprensoriale della Valcamonica,,,"Località Tolbes, Lozio",,,0364 1942875 / 0364 329415,,clean,no,,
A.V.A.R. - Associazione Volontari Amici Randagi / Gattile Oasi AVAR,,,"Via Orzinuovi, Parco del Mella, 25100 Brescia (sede: Via E. Fermi 34, Castelmella)",,info@avar.it,339 4206389,https://www.avar.it,clean,no,,
Associazione Telefono Difesa Animali ODV - Gattile,,,"Cascina Gruccione, Parco del Montenetto, 25020 Capriano del Colle",,info@telefonodifesaanimali.it,030 2548521 / 333 3623224,https://www.telefonodifesaanimali.it,clean,no,,
Associazione R.A.F. - Rifugio Animali Felici / Gattile Villaggio Paolino,,,"Via San Lorenzino Basso 8, Loc. S. Pietro, 25015 Desenzano del Garda",,associazione.raf@gmail.com,342 6164865,https://www.gattiledidesenzano.it,clean,no,,
L.A.I.C.A. ODV - Libera Associazione Italiana per la Cura degli Animali,,,"Via S. D'Acquisto 10, 25030 Erbusco",,laicaperglianimali@gmail.com,338 7662780,,clean,no,,
La Casa del Gatto - Associazione di Promozione Sociale,,,Terreno concesso dal Comune di Provaglio d'Iseo,,,,,clean,no,,
OIPA - Sezione Capriolo (BS),,,"c/o Casa delle Associazioni, Via IV Novembre 26, Capriolo",,,339 2452980,https://www.oipa.org/italia/delegazioni/,clean,no,,
Canile Sanitario di Brescia - ATS Brescia,,,"Via Orzinuovi 92, 25125 Brescia",,canilesanitario@ats-brescia.it,030 3838452,https://www.ats-brescia.it/canile-sanitar-1,clean,no,,
Ass.ne A.D.L.A. [ASSOCIAZIONE DIFESA LIBERTA' ANIMALI ] Onlus,,,,,info-adozioni@katamail.com,,,clean,no,,
A.N.P.A.A. ASSOCIAZIONE NAZIONALE PROTEZIONE ANIMALI DI AFFEZIONE,,,,,anpa-alba@tiscali.it t,,http://www.anpa-albalangheroero.it/,clean,no,,
A.R.C.A. ANIMAL RESEARCH CONSERVATION IN ACTION ONLUS,,,,,segreteria@fondazionearca.eu,,https://fondazionearca.eu/,clean,no,,
A.S.A. ASSOCIAZIONE SOCCORSO ANIMALI,,,,,,,,clean,no,,
A.S.SE.A. ONLUS,,,,,asseaonlus2011@gmail.com,,https://asseaonlus.wordpress.com/,clean,no,,
Abeta Onlus,,,,,infoabeta@alice.it,,https://www.facebook.com/abeta.onlus/?locale=it_IT,clean,no,,
AMICI DEGLI ANIMALI ONLUS,,,,,info.amicideglianimali@gmail.com,,https://www.amicideglianimali.net/,clean,no,,
ANIMA EQUINA APS,,,,,,,https://www.animaequina.it/,clean,no,,
Animal Amnesty,,,,,info@animalamnesty.it,,https://www.facebook.com/AnimalAmnesty/,clean,no,,
ANIMAL EQUALITY ITALIA,,,,,info@animalequality.it,,https://animalequality.it/,clean,no,,
Pet Rescue Italia,,,,,petrescueitalia@gmail.com,,https://www.petrescueitalia.org/,clean,no,,
ANIMALISTI VERONA,,,,,animalistiverona@gmail.com,,https://www.animalistiverona.org/,clean,no,,
ANIMALS ASIAFOUNDATION ITALIA,,,,,info@animalsasia.org,,https://www.animalsasia.org/it/,clean,no,,
AnimAnimale ONLUS,,,,,riccardo.sinopoli@gmail.com,,https://www.facebook.com/AnimAnimaleOnlus/,clean,no,,
Associazione Arischiogatti Onlus,,,,,arischiogatti@email.it,,https://arischiogatti.it/,clean,no,,
ASSOCIAZIONE AMICI DEL CANE RANDAGIO,Santa Vittoria d'Alba (CN),,Private Welfare Structure,,siciliamicidelcane@gmail.com,Not available,https://www.amicidelcaneonlus.it/,clean,no,,
Animabau,,,,,Animabau.2012@gmail.com,,https://www.facebook.com/people/Animabau/100050808083930/?paipv=0&eav=AfbWTERSDodOh-VDL0Q5IShjUcZ6ng5NxMdgUDO_TPBXwh7FDaHg-XaZNAeeAeqODRU&_rdr,clean,no,,
Animal Empathy Onlus,,,,,animalempathyonlus@gmail.com,,https://www.facebook.com/animalempathyonlus/?locale=it_IT,clean,no,,
ASSOCIAZIONE ANIMALISTA ARONNE,,,,,sandro.fanara@associazionearonne.it,,https://www.associazionearonne.it/,clean,no,,
ASSOCIAZIONE ANIMALISTA FRANCA VALERI ONLUS,,,,,assfrancavaleri@gmail.com,,https://www.facebook.com/associazioneanimalistafrancavaleri/,clean,no,,
ASSOCIAZIONE ANIMALISTI ATTIVI ONLUS,,,,,animalistiattivionlus@gmail.com,,https://www.facebook.com/animalisti.attivionlus/?locale=it_IT,clean,no,,
ASSOCIAZIONE BENESSERE ANIMALE,,,,,info@associazionebenessereanimale.it,,https://associazionebenessereanimale.it/,clean,no,,
ASSOCIAZIONE CASA DEL CANE VAGABONDO,,,,,casadelcanevagabondo@libero.it,,https://casadelcanevagabondo.wordpress.com/,clean,no,,
ASSOCIAZIONE CULTURALE CIRCOLO CINOFILO SLEGA IL CANE,,,,,chiaravita@gmail.com,,https://www.facebook.com/slegailcane/?locale=it_IT,clean,no,,
Rifugio dei picciriddi,,,,,picciriddisfortunati@gmail.com,,https://www.facebook.com/rifugiodeipicciriddi/,clean,no,,
ASSOCIAZIONE GATTOFILA SEGRATESE ONLUS,,,,,gattofila.segratese@tiscali.it,,https://gattofilasegratese.jimdofree.com/,clean,no,,
G.E.A. Animal’s Land,,,,,info@geanimalsland.it,,http://www.geanimalsland.it/,clean,no,,
ASSOCIAZIONE GLI AMICI DI WOLF,,,,,amicidiwolf@gmail.com,,https://www.amicidiwolf.com/,clean,no,,
Associazione la fattoria del cane ciuk onlus,,,,,onlusfattoriadelcane@gmail.com,,https://www.facebook.com/fattoriadelcaneciuk/,clean,no,,
ASSOCIAZIONE PROTEZIONE ANIMALI E CANI ABBANDONATI APACA,,,,,rifugioapaca@gmail.com,,https://www.associazioneapaca.eu/chi-siamo-2/gli-organi-statutari/,clean,no,,
Zampe Alla Riscossa Onlus,,,,,associazione.zar@libero.it,,https://www.facebook.com/associazione.zar/?locale=it_IT,clean,no,,
Associazione Cavalli del Bisbino ONLUS,,,,,associazione@cavallidelbisbino.ch,,http://cavallidelbisbino.com/,clean,no,,
Cuori Randagi ONLUS,,,,,associazione@cuorirandagi.org,,https://www.cuorirandagi.org/,clean,no,,
ENTE DI TUTELA ANIMALE L'ALTRA ZAMPA,,,,,info.laltrazampa@gmail.com,,http://www.laltrazampa.it/,clean,no,,
Fattoria di Chiara e Arianna ONLUS,,,,,fattoriadichiaraearianna@gmail.com,,https://www.fattoriadichiaraearianna.com/,clean,no,,
FIENILE ANIMATO,,,,,info@fienileanimato.it,,http://www.fienileanimato.it/,clean,no,,
G.A.VOL. GRUPPO ANIMALISTI VOLTERRA ORGANIZZAZIONE DI VOLONTARIATO,,,,,gavol2007@libero.it,,https://www.gavolonlusvolterra.it/chi-siamo/,clean,no,,
La Terra dei Cavalli,,,,,nellaterradeicavalli@hotmail.it,,https://www.laterradeicavalli.com/,clean,no,,
"Associazione Animalista ""Le Fusa"" O.N.L.U.S.",,,,,info@associazionelefusa.it,,http://www.associazionelefusa.it/,clean,no,,
NON SOLO VITA DA CANI ONLUS,,,,,info@vitadacani.org,,https://www.vitadacani.org/,clean,no,,
OMNIA LIBERA PROTEZIONE AMBIENTE E ANIMALI ONLUS,,,,,info@omnialibera.com,,https://www.facebook.com/omnialibera/?locale=it_IT,clean,no,,
PRO ANIMALS ONLUS,,,,,info@proanimals.it,,http://proanimalsonlus.proanimals.it/,clean,no,,
ONLUS proteggiamo i nostri amici animali in Maremma,,,,,serenaarri1975@gmail.com,,https://www.facebook.com/people/ONLUS-proteggiamo-i-nostri-amici-animali-in-Maremma/100068494837208/?paipv=0&eav=AfaPp81MtmC7ENcPYW3VVlFBludpIG4ZhAs9PZdMfOzGwJIzJd81TPY79xA8J2kka8U&_rdr,clean,no,,
Rescue Boxer La Fenice Onlus,,,,,sostieni.fenice.boxer@gmail.com,,https://adozioniboxer.it/,clean,no,,
Rifugio per cani Agrilia,,,,,agrilia@agrilia.it,,https://www.rifugiopercaniagrilia.org/,clean,no,,
Rifugio Ramondetti Cassardo Onlus,,,,,posta@rifugiotrofarello.org,,https://www.facebook.com/RifugioRamondettiCassardoOnlus/?locale=it_IT,clean,no,,
Un rifugio da salvare,,,,,sosprimosoccorso@libero.it,,https://www.facebook.com/sosprimosoccorsocaniegatti/?locale=it_IT,clean,no,,
Telefono Difesa Animali O.D.V.,,,,,info@telefonodifesaanimali.it,,https://www.telefonodifesaanimali.it/,clean,no,,
Associazione Un Cane per Sorridere Onlus,,,,,info@uncanepersorridere.it,,https://www.uncanepersorridere.it/,clean,no,,
Vita Da Gatti - Cagliari,,,,,vitadagattionlus@gmail.com,,https://www.facebook.com/profile.php?id=100064520838960&locale=it_IT,clean,no,,
VITA Randagia ONLUS - Volontari Italiani Tutela Animali,,,,,Vitarandagia@hotmail.com,,https://www.facebook.com/vitarandagia/,clean,no,,
Zampa Siciliana onlus,,,,,Zampsicilianaonlus@libero.it,,https://www.facebook.com/Zampasiciliana/?locale=it_IT,clean,no,,
Zampamica Lecco ODV,,,,,zampamicalecco@gmail.com,,https://www.zampamica2010.org/,clean,no,,
Zampe Felici Onlus,,,,,taniazampefelici@gmail.com,,https://www.facebook.com/zampefelicionlus/,clean,no,,
4 zampe in riviera onlus,,,,,4zampeinriviera.onlus@gmail.com,,https://www.facebook.com/4zampeinriviera/,clean,no,,
Associazione Rifugio del Cane San Francesco Onlu,,,,,info@rifugiosanfrancesco.it,,http://www.rifugiosanfrancesco.it/,clean,no,,
Il Rifugio degli Asinelli ONLUS,,,,,info@ilrifugiodegliasinelli.org,,https://www.ilrifugiodegliasinelli.org/,clean,no,,
A.NI.T.A. - Associazione Nicese Tutela Animali,Nizza Monferrato (AT),,"Via M. Tacca 135, 14049 Nizza Monferrato",,,,,clean,no,,
A.R.C.A. San Damiano d'Asti,San Damiano d'Asti (AT),,,,,,,clean,no,,
A.T.A. - PC Alessandria Camino,Camino (AL),,,,,,,clean,no,,
"Amici degli Animali ""Gustavo Allara""",Collegno (TO),,"Strada della Varda 53, 10093 Collegno",,,011/4156326,,clean,no,,
Amici dei Gatti Galliate,Galliate (NO),,"Via del Piaggio 57, 28067 Galliate",,info@amicideigatti.org,335-7569651,https://www.amicideigatti.org,clean,no,,
Amici dei Mici Savigliano,Savigliano (CN),,"Via Galimberti 10-12, Savigliano",,,335 230595,https://amicideimicisavigliano.org,clean,no,,
Amici del Cane Domodossola,Domodossola (VB),,"Regione Nosere - Via Polveriera, 28845 Domodossola",,amicidelcanedomodossola@hotmail.it,331 5410437,https://amicidelcanedomo.wixsite.com/canile,clean,no,,
Amici del Cane Omegna,Omegna (VB),,"Via Comoli 106-186, 28887 Omegna",,,0323-861198,,clean,no,,
Amici del Rifugio di Cavour,Cavour (TO),,"Via Barrata 34, 10061 Cavour",,,339 4566332,https://rifugiodicavour.it,clean,no,,
Amici di Zampa Alba,Alba (CN),,"Via Vivaro 17, Loc. Toppino, 12051 Alba",,amicidizampa@tiscali.it,335 6915647,https://amicidizampa.org,clean,no,,
Amico Randagio,Vercelli (VC),,,,info@amicorandagio.it,,https://www.amicorandagio.it,clean,no,,
Animal SOS ODV,Carmagnola (TO),,,,info@animal-sos.it,339 3018042,https://www.voltoweb.it/animalsos,clean,no,,
Animali Senza Confini,Coazze (TO),,,,,,,clean,no,,
ASPA - Animali Solo per Amore ODV,Biella (BI),,"Via Orfanotrofio 16, 13900 Biella / Via per Castelletto Cervo 407/A, Cossato",,,015 9842509,https://www.aspaonlus.it,clean,no,,
Animal's Angel Novi ONLUS,Castelletto d'Orba (AL),,Sede: Novi Ligure (AL) - op. Canile Tortona Via Castelnuovo 31,,,333.6030007,https://animalsangelsnovi.wordpress.com,clean,no,,
Arca di Piera ODV,Rivalta di Torino (TO),,"Via Valgioie 39, 10040 Rivalta di Torino",,arcadipieraposta@gmail.com,335 421007,https://www.arcadipiera.it,clean,no,,
Arione Creat,Castagnole Piemonte (TO),,,,,,,clean,no,,
Associazione A-mici di Trino ODV,Trino (VC),,,,unacasaperamici@gmail.com,334-3841535,,clean,no,,
Associazione Biellese Difesa Animali (A.B.D.A.),Biella (BI),,"c/o CTV, Via Orfanotrofio 16, 13900 Biella",,bonaudigrabriella34@gmail.com,377 1618405,,clean,no,,
Associazione Borgomanerese Amici Quattrozampe ODV,Borgomanero (NO),,"Via Chiesa 2, 28021 Borgomanero",,,,,clean,no,,
Associazione Cani Rubini,Alba (CN),,,,canirubini@gmail.com,335 5458018,,clean,no,,
Associazione Canile Rifugio Paquito ONLUS,Fontaneto d'Agogna (NO),,"Via G. Amendola 48, 28010 Fontaneto d'Agogna",,rifugio.paquito@hotmail.it,0322 89554,https://www.canilerifugiopaquito.org,clean,no,,
"Associazione di Volontariato ""Amici degli Animali"" Saluggia",Saluggia (VC),,,,,,,clean,no,,
"Associazione di Volontariato ""Arcadia""",Robassomero (TO),,,,,,,clean,no,,
"Associazione di Volontariato ""Diamoci la Zampa"" ODV",Crescentino (VC),,"Strada per Casale 1, 13044 Crescentino",,info@diamocilazampaodv.it,349 6322342,https://www.diamocilazampaodv.it,clean,no,,
Associazione di Volontariato L'Arca di Noè,Livorno Ferraris (VC),,,,,,,clean,no,,
Associazione di Volontariato Panciallegra ONLUS,Alessandria (AL),,"Via Monteverde 37, 15121 Alessandria",,info@panciallegra.it,393 7226642,https://www.panciallegra.it,clean,no,,
Associazione di Volontariato Rifugio Miletta ETS,Agrate Conturbia (NO),,"Via Visconti 31 ter, 28010 Agrate Conturbia",,info@rifugiomiletta.org,346 313 2222,https://www.rifugiomiletta.org,clean,no,,
