name,city,country,address,postal_code,email,phone,website
L.I.D.A. - Sezione Pinerolo,Pinerolo (TO),,"Strada Poirino 101, Pinerolo",,lida.pinerolo@gmail.com,0121 321904,
L.I.D.A. - Sezione Pino Torinese,Pino Torinese (TO),,,,,,
L.I.D.A. - Sezione Torino,Torino (TO),,,,,,
La Cuccia - Associazione per la Protezione degli Animali,Galliate (NO),,"Via Masini 29, Galliate",,,,
La Fattoria,Vercelli (VC),,"c/o C.I.B.I. S.a.s., Località Larizzate, 13100 Vercelli (VC)",,info@canilevercelli.it,39 0161 213344,canilevercelli.it
La Rondine - Ass. di Protezione Animali ONLUS,Fossano (CN),,"Frazione Loreto, Via Borgata Castelvecchio 85/A, 12045 Fossano (CN)",,associazionelarondine@libero.it,39 339 351 7215,csvcuneo.it/lida_associazione/
La Scintilla,Borgomanero (NO),,"Via per Gozzano 68/A, 28021 Borgomanero (NO)",,lascintillaonlus@gmail.com,39 0322 831308,
La Vie en Rose,Vigone (TO),,"Via del Ruata, 10067 Vigone (TO)",,lavieenrose.rifugio@gmail.com,39 349 397 5981,
RIFUGIO L'ANELLO DI RE SALOMONE,Piverone (TO),,Strada Boschetto 38,,info@lanellodiresalomone.net,39 335 628 6436,lanellodiresalomone.net
Le Code Lunghe,Torino (TO),,"Via Chiesa della Salute 6/C, 10147 Torino (TO)",,info@lecodelunghe.it,39 347 114 4944,
Le Sfigatte,Torino (TO),,,,,,
Lega Animalista Piemontese,Bosco Marengo (AL),,"Frazione Levata, Cascina Fittavolini 8, 15062 Bosco Marengo (AL)",,lap.alessandria@gmail.com,39 0131 298380,
Lega Italiana per la Difesa del Gatto,Torino (TO),,"Via Cumiana 27/A, 10141 Torino (TO)",,legatgatto.torino@libero.it,39 011 332000,
Maramiao - Associazione di Volontariato a Salvaguardia e Tutela dei Felini,Nizza Monferrato (AT),,,,,,
Micio Villaggio,Collegno (TO),,"Strada Comunale della Berlia 106, 10095 Collegno (TO)",,prenotazionimiciovillaggio@gmail.com,39 333 469 1199,miciovillaggio.org
Mondo Gatto Torino,Torino (TO),,"Corso Quintino Sella 53, 10131 Torino (TO)",,mondogattotorino@libero.it,39 348 861 9968,mondogattotorino.com
Nati Liberi,Casale Corte Cerro (VB),,"Via Gramsci 6, 28881 Casale Corte Cerro (VB)",,natiliberi@inwind.it,39 0323 60564,
Nonsolocuccioli,Givoletto (TO),,"Via Borgonuovo 48, 10040 Givoletto (TO)",,eleonoragiorda@libero.it,39 011 9947545,nonsolocuccioli.org
Nonsologatti,Casale Monferrato (AL),,"Via Giulio Monteverde 20, 15033 Casale Monferrato (AL)",,associazionenonsologatti@gmail.com,39 335 8232508,comune.casale-monferrato.al.it/nonsologatti
Oasi degli Animali,Tornaco (NO),,"Via Barbavara 25, Frazione Vignarello, 28070 Tornaco (NO)",,oasideglianimali2012@gmail.com,39 347 163 1588,oasi-degli-animali.webncode.it
Parco Animalista,Torino (TO),,"Piazza d'Armi, Corso Galileo Ferraris, 10134 Torino (TO)",,info@parcoanimalistapiazzadarmi.it,39 347 279 2458,parcoanimalistapiazzadarmi.it
Progetto A-mici Animali,Torino (TO),,"Corso Unione Sovietica 355, 10135 Torino (TO)",,progettoamicianimali@gmail.com,39 349 468 1819,
Progetto Miao-Fido ONLUS,Trecate (NO),,"Via dei Fiori, Zona Bio Parco, Trecate",,info@miaofido.it,345 0436369,miaofido.org
Protezione Micio ODV,Torino (TO),,"Corso Peschiera 325, 10141 Torino (TO)",,info@protezionemicio.it,39 334 323 1030,protezionemicio.it
Quattro Zampe nel Cuore,Rovasenda (VC),,"Via Ottavio Rivetti 25, 13030 Rovasenda (VC)",,quattrozampenelcuore.vc@gmail.com,39 347 531 3855,
Rifugio Argo,Val della Torre (TO),,"Via Gibbione 24, Val della Torre",,valdellatorre@enpa.org,333.6870056,
Rifugio Martini,Arquata Scrivia (AL),,,,,,
Rifugio Miao,Orbassano (TO),,"Via Cervetti Cesare 22, Orbassano",,,,
Salva una Vita,Alessandria (AL),,,,,,
Un Gatto per Amico,Castelletto Sopra Ticino (NO),,,,,,
Una Casa per Tutti,Torino (TO),,,,,,
Una Cuccia per la Vita,Tarantasca (CN),,,,,,
Una Zampa per la Vita,Vicoforte (CN),,,,,,
ACT Animal Rescue (Canberra),,AUSTRALIA +61,,,info@petrescue.org.au,,https://www.petrescue.com.au/
"ARF, ACT Rescue and Foster (Canberra)",,AUSTRALIA +61,,,enquiries@fosterdogs.org,,https://fosterdogs.org/
Border Small Animal Rescue,,AUSTRALIA +61,,,bordersmallanimalrescue@hotmail.com,,https://www.facebook.com/bordersmallanimalrescue/
Central Coast Animal Care Facility,,AUSTRALIA +61,,,ccacfpetadoptions@gmail.com,,https://www.facebook.com/Ccacf/
Community Cat Crew,,US +1,,,erin@gmail.com,,https://communitycatcrew.org/
Denise At Paws Inc,,AUSTRALIA +61,,,info@deniseatpaws.com.au,,https://www.deniseatpaws.com.au/
Friends of Animal Rescue,,US +1,,,friendsofanimalrescue@gmail.com,,https://www.spifriendsofanimalrescue.com/
Sydney Dogs and Cats Home (Carlton),,AUSTRALIA +61,,,info@sydneydogsandcatshome.org,,https://sydneydogsandcatshome.org/
SoCares Animal Care Facility,,AUSTRALIA +61,,,socaresacf@gmail.com,,https://www.socaresanimalcarefacility.com.au/
HappyPaws Haven (Eatonsville),,AUSTRALIA +61,,,//info@happypawshaven.com.au/,,https://www.happypawshaven.com.au/
Monikas Doggie Rescue (Ingleside),,AUSTRALIA +61,,,admin@doggierescue.com,,https://doggierescue.com/
Animal Rights and Rescue Group Inc. (Lismore),,AUSTRALIA +61,,,nonkill@animalrights.org.au,,https://animalrights.org.au/
Beverly Animal Shelter,,US +1,,,BeverlyShelter@Yahoo.com,,https://beverlyanimalshelter.com/
Friends Of The Hound Inc. (Murwillumbah South),,AUSTRALIA +61,,,enquiries@friendsofthehound.org.au,,https://www.friendsofthehound.org.au/
Dog Rescue Newcastle,,AUSTRALIA +61,,,,,https://www.dogrescuenewcastle.com.au/
Cat Protection Society NSW Inc (Newtown),,AUSTRALIA +61,,,info@catprotection.org.au,,https://catprotection.org.au/
"AWDRI, Australian Working Dog Rescue Int. (Pitt Town)",,AUSTRALIA +61,,,contact@awdri.com.au,,https://www.workingdogrescue.com.au/
Deaf dogs Rescue Australia,,AUSTRALIA +61,,,adminteam@deafdogsrescueaustralia.info,,https://www.deafdogsrescueaustralia.org/
Staffy Rescue (Sydney),,AUSTRALIA +61,,,staffyrescueinc@gmail.com,,https://www.staffyrescue.org.au/
Urban Kittens,,AUSTRALIA +61,,,info@urbankittens.com,,https://www.urbankittens.com/
Friends of the Pound Tweed Inc.,,AUSTRALIA +61,,,strichte@bigpond.net.au,,https://friendsofthepound.com/
Best Friends Pet Rescue (Wagga Wagga),,AUSTRALIA +61,,,info@bestfriendspetrescue.org.au,,https://bfpr.org.au/
Siberian Husky Rescue Club of NSW (Wentworthville),,AUSTRALIA +61,,,mikulovau@gmail.com,,http://www.shcnsw.org.au/
No Kill Pet Rescue (West Ryde),,AUSTRALIA +61,,,nokilldogrescue@gmail.com,,
PAWS Darwin,,AUSTRALIA +61,,,pawsdarwinteam@gmail.com,,https://pawsdarwin.org.au/
Beagle Rescue QLD,,AUSTRALIA +61,,,president@brendanh9.sg-host.com,,https://www.beaglerescueqld.com.au/
Caboolture and District Animal Welfare Inc,,AUSTRALIA +61,,,teamcadawi@gmail.com,,https://caboolturebribieanimalwelfare.com.au/
Capricorn Animal Aid,,AUSTRALIA +61,,,capricornanimalaid@gmail.com,,https://www.capricornanimalaid.org.au/
Cavy Angel's Guinea Pig Rescue,,AUSTRALIA +61,,,,,https://www.cavyangelsguineapigrescue.com/
Chihuahua Rescue Queensland,,AUSTRALIA +61,,,chihuahuarescueqld@gmail.com,,https://www.chihuahuarescueqld.com.au/
Cocker Spaniel Rescue QLD,,AUSTRALIA +61,,,admin@cockerspanielrescue.com.au,,https://www.cockerspanielrescue.com.au/
Crazy Cat Lady Rescue Queensland,,AUSTRALIA +61,,,crazycatladyqld@outlook.com,,https://www.facebook.com/crazycatladyqld/
Deathrow Unchained Animal Rescue,,AUSTRALIA +61,,,sanctuary@deathrowunchained.org,,https://www.facebook.com/deathrowunchained/
"ACS, Australian Cavy Sanctuary (Brisbane)",,AUSTRALIA +61,,,acsmelbourne@gmail.com,,https://www.australiancavysanctuary.org/
Best Friends Refuge Rescue (Brisbane),,AUSTRALIA +61,,,bfr@bestfriendsrescue.com,,https://www.bestfriendsrescue.com/
Little Paws Kitten Rescue (Brisbane),,AUSTRALIA +61,,,littlepawskr@gmail.com,,https://www.littlepawskittenrescue.org.au/
Queensland Staffy and Amstaff Rescue (Brisbane),,AUSTRALIA +61,,,,,https://www.qldstaffyandamstaffrescue.org.au/
Brisbane Valley Cat Rescue,,AUSTRALIA +61,,,buster02@westnet.com.au,,https://brisbanevalleycatrescue.com/
Little Legs Cat & Dog Rescue,,AUSTRALIA +61,,,president@llsqld.com.au,,https://www.llsqld.com.au/
"AWLQ, Animal Welfare League Queensland (Helensvale Town Centre)",,AUSTRALIA +61,,,communications@awlqld.com.au,,https://www.awlqld.com.au/
Animal Rescue Tablelands Inc,,AUSTRALIA +61,,,,,https://animalrescuetablelandsinc.net/
"PAA, Peninsula Animal Aid (Margate)",,AUSTRALIA +61,,,paa@peninsulaanimalaid.com.au,,https://peninsulaanimalaid.com.au/
4 Paws Animal Rescue (Maroochydore),,AUSTRALIA +61,,,4paws@4pawsanimalrescue.org.au,,https://www.4pawsanimalrescue.org.au/
Bull Arab Rescue,,AUSTRALIA +61,,,bullarabrescue@outlook.com,,https://www.bullarabrescue.com.au/
YAPS - Young Animal Protection Society (Smithfield Cairns),,AUSTRALIA +61,,,pets@yaps.org.au,,https://www.yaps.org.au/
Sunshine Coast Animal Refuge (Tanawha),,AUSTRALIA +61,,,marketing@sippycreek.com.au,,https://sippycreek.com.au/
Red Door Animal Shelter,,US +1,,,info@RedDoorShelter.org,,https://www.reddoorshelter.org/
Cat Adoption Foundation Incorporated,,AUSTRALIA +61,,,info@cafinc.org.au,,https://cafinc.org.au/
"AWL, Animal Welfare League of South Australia (Wingfield)",,AUSTRALIA +61,,,support@awl.org.au,,https://awl.org.au/
Rescue Cats Safe Haven Inc,,AUSTRALIA +61,,,rescuecatsafehaven@gmail.com,,https://rescuecatssafehaven.com.au/
Ten Lives Cat Centre,,AUSTRALIA +61,,,info@tenlives.com.au,,https://tenlives.com.au/index.html
Big Ears Animal Sanctuary Inc. (Prospect),,AUSTRALIA +61,,,,,https://www.bigearsanimalsanctuary.com/
All 4 Paws Rescue,,US +1,,,info@all4pawsrescue.com,,https://www.all4pawsrescue.com/
Arctic Rescue Victoria Inc,,AUSTRALIA +61,,,contact@arcticrescue.org.au,,https://arcticrescue.org.au/
Australian Animal Rescue Inc,,AUSTRALIA +61,,,Info@australiananimalrescue.org.au,,http://www.australiananimalrescue.org.au/main.html
Cheltenham Cat Rescue,,AUSTRALIA +61,,,natasha@cheltenhamcatrescue.org.au,,https://www.cheltenhamcatrescue.org.au/
Cindys Promise - rescue & rehab inc,,AUSTRALIA +61,,,admin@cindyspromise.org,,https://www.cindyspromise.org/
admin@cindyspromise.org,,AUSTRALIA +61,,,dandycatrescue@yahoo.com,,https://www.dandycatrescue.org.au/
Dreamer's Hen Rescue,,AUSTRALIA +61,,,Dhenrescue@gmail.com,,https://www.facebook.com/dreamershenrescue/
"BAWCS, Bendigo Animal Welfare & Community Services",,AUSTRALIA +61,,,admin@bawcs.org.au,,https://www.bawcs.org.au/
Ingrids Haven (Broadford),,AUSTRALIA +61,,,iarving042@gmail.com,,https://www.ingridshaven.net.au/
RSPCA Victoria (Burwood East),,AUSTRALIA +61,,,volunteer@rspcavic.org.au,,https://rspcavic.org/
Second Chance Animal Rescue (Campbellfield),,AUSTRALIA +61,,,info@secondchanceanimalrescue.com.au,,https://secondchanceanimalrescue.com.au/
Animal Aid (Coldstream),,AUSTRALIA +61,,,enquiries@animalaid.org.au,,https://animalaid.org.au/
"VicDRG, Victorian Dog Rescue and Resource Group Inc (Elsternwick)",,AUSTRALIA +61,,,office@victoriandogrescue.org.au,,https://www.victoriandogrescue.org.au/
The Cat Corner (Ferntree Gully),,AUSTRALIA +61,,,enquiries@thecatcorner.com.au,,https://www.thecatcorner.com.au/
Menagerie Manor Animal Rescue and Re-homing (Healesville),,AUSTRALIA +61,,,menagerie.manor@gmail.com,,https://www.facebook.com/MenagerieManor.Greyhound.Awareness.and.Rehoming/
Save A Dog Scheme (Iris),,AUSTRALIA +61,,,admin@saveadog.org.au,,https://saveadog.org.au/
Pug Rescue and Adoption Victoria Inc. (Knox City Centre),,AUSTRALIA +61,,,info@pugrescue.org.au,,https://www.pugrescue.org.au/
Bast Cat Club (Melbourne),,AUSTRALIA +61,,,bastcatclub@optusnet.com.au,,https://www.facebook.com/bastcatclub
Halfway Home Animal Rescue Inc. (Melbourne),,AUSTRALIA +61,,,info@halfwayhome.org.au,,https://www.halfwayhome.org.au/
Runaway Rabbit Orphanage (Olinda),,AUSTRALIA +61,,,info@rabbitrunaway.org.au,,https://www.rabbitrunaway.org.au/
Give a Kitty a Home Rescue Inc,,AUSTRALIA +61,,,gakah@gmail.com,,https://gakah.org.au/
Blue Cross Animals Society of Victoria (Wonga Park),,AUSTRALIA +61,,,enquiries@bluecrossanimals.org.au,,https://www.facebook.com/AnimalsBlueCross/
South Gippsland Animal Aid (Wonthaggi),,AUSTRALIA +61,,,iancole1950@dodo.com.au,,http://www.animalaidsouthgippsland.org.au/
Pets Haven Animal Shelter (Woodend),,AUSTRALIA +61,,,shelter@petshaven.org.au,,https://petshaven.org.au/
Canine Welfare Alliance of Australia,,AUSTRALIA +61,,,caninewelfareaustralia@gmail.com,,https://www.facebook.com/CanineWelfareAustralia/
Express Wildlife Rescue,,AUSTRALIA +61,,,expresswildliferescue@amnet.net.au,,https://www.facebook.com/Expresswildliferescue/
Albany Animal Welfare,,AUSTRALIA +61,,,albanyanimalwelfare@gmail.com,,https://www.facebook.com/albanyanimalwelfare/
"SAFE Perth, Saving Perth Animals from Euthanasia Inc (Joondalup)",,AUSTRALIA +61,,,info@safeperth.com.au,,https://www.safeperth.com.au/
Armadale Community Animal Rescue Group Inc,,AUSTRALIA +61,,,ACARG.Rescue@gmail.com,,https://www.facebook.com/ArmadaleCommunityAnimalRescueGroup/
Dogs' Refuge Home (Shenton Park),,AUSTRALIA +61,,,enquiries@dogshome.org.au,,https://www.dogshome.org.au/
Animal Protection Society WA (Southern River),,AUSTRALIA +61,,,info@apswa.asn.au,,https://www.apswa.asn.au/
Animal Protection Party,,CANADA +1,,,contact@animalprotectionparty.ca,,https://www.animalprotectionparty.ca/
Alberta Animal Rescue Crew Society,,CANADA +1,,,info@aarcs.ca,,https://aarcs.ca/
Alberta Helping Animals Society,,CANADA +1,,,AlbertaHelpingAnimalsSociety@gmail.com,,http://www.ahas.ca/
Angel's Animal Rescue Society,,CANADA +1,,,aarsrescue@gmail.com,,https://angelsanimalrescue.ca/
Animal Care Council,,US +1,,,info@animalcarecouncil.org,,https://www.animalcarecouncil.org/
Animal Haven Rescue League,,CANADA +1,,,animalhavenrescue@gmail.com,,http://www.animalhavenrescue.ca/
Animal Justice Canada,,CANADA +1,,,info@animaljustice.ca,,https://animaljustice.ca/
ANIMAL AID FOUNDATION,,CANADA +1,,,INFO@ANIMALAIDFOUNDATION.CA,,http://www.animalaidfoundation.ca/
Animal Rescue Committee of Slave Lake,,CANADA +1,,,info@arcofsl.com,,https://www.arcofsl.com/
Animal Rescue Transfer Society,,CANADA +1,,,ANIMALRESCUETRANSFER@GMAIL.COM,,
Animal Shelter & Adoption Society for St. Paul & Area,,CANADA +1,,,PAWSOFGOLD@LIVE.CA,,https://stpaulanimalshelter.org/
Animals of Distinction Arts Society,,CANADA +1,,,JIM@ANIMALSOFDISTINCTION.ORG,,https://animalsofdistinction.org/
Audrey's League for Wayward Animals Yearning for Safety,,CANADA +1,,,director@alwaysanimalrescue.ca,,
Action For Animals Humane Society,,US +1,,,info@afashelter.org,,https://www.afashelter.org/
Volunteers For Animals,,US +1,,,info@vol4animals.org,,https://www.vol4animals.org/
ADOPTION ANIMALE ROSIE,,CANADA +1,,,ANNEDUBE@HOTMAIL.COM,,http://rosieanimaladoption.org/
ANIMAL ADVOCATES SOCIETY of BC,,CANADA +1,,,ANIMALADVOCATES@TELUS.NET,,http://www.animaladvocates.com/
ANIMAL AID & ADOPTION,,CANADA +1,,,ANIMALAIDADOPT@GMAIL.COM,,http://animalaidandadoption.com/
ANIMAL AIDE ASSOCIATION OF ST. THOMAS-ELGIN,,CANADA +1,,,animalaidestthomas@gmail.com,,http://www.animalaidecats.com/
ANIMAL ASSISTANCE GROUP,,CANADA +1,,,CHERYLALBERTA@HOTMAIL.COM,,http://www.animalassistancegroup.org/
Animal Assistance Society of the Niagara Region,,CANADA +1,,,animalassistancesociety@gmail.com,,https://www.facebook.com/AnimalAsisstanceSocietyofNiagara
ANIMAL OUTREACH,,CANADA +1,,,ANIMALOUTREACHINFO@YAHOO.CA,,http://animaloutreach.ca/
ANIMAL RESCUE COALITIONS NOVA SCOTIA,,CANADA +1,,,ARC@SEABRIGHT.CA,,http://www.animalrescuecoalitions.com/
ANIMAL RESCUE FOUNDATION (ARF) OF ALBERTA,,CANADA +1,,,ARF.ALBERTA@ARF.AB.CA,,http://www.arf.ab.ca/
ANIMAL SHELTER (BATHURST) INC.,,CANADA +1,,,gloucesterspca@aibn.com,,http://bathurstspca.com/
ANIMAL TRACKERS INC,,CANADA +1,,,ANIMAL.TRACKERS@SYMPATICO.CA,,
ANIMAL WELFARE FOUNDATION OF CANADA,,CANADA +1,,,AWFC.INFO@GMAIL.COM,,http://www.awfc.ca/
ANIMALERT PET ADOPTIONS INC,,CANADA +1,,,ANIMALERT@ROGERS.COM,,http://www.animalert.ca/
Bandaged Paws Animal Rescue Association,,CANADA +1,,,INFO@BANDAGEDPAWS.ORG,,http://bandagedpaws.org/
Beulah Burman Memorial Animal Shelter Society,,CANADA +1,,,WENDY@PETPROJECTS.CA,,http://www.petprojects.ca/
Bide Awhile Animal Shelter (Dartmouth),,CANADA +1,,,PR@bideawhile.org,,https://bideawhile.org/
BIG SKY RANCH ANIMAL SANCTUARY,,CANADA +1,,,BIGSKYRANCH@RIPNET.COM,,http://www.bigskyranch.ca/
BONNYVILLE AND DISTRICT S.P.C.A. (SOCIETY FOR THE PREVENTIONOF CRUELTY TO ANIMALS),,CANADA +1,,,HEATHERBONNYVILLESPCA@GMAIL.COM,,http://www.bonnyvillespca.ca/
BRITISH COLUMBIA FOUNDATION FOR NON ANIMAL RESEARCH,,CANADA +1,,,GURTON@SPCA.BC.CA,,http://www.bcfnar.org/
Campbell River Partners for Animal Welfare Society,,CANADA +1,,,CAMPBELLRIVERPAWS@GMAIL.COM,,http://www.crpaws.ca/
Canadian Abused and Abandoned Animal Protection Society/Caps,,CANADA +1,,,LIBER@TELUS.NET,,
Canadian Animal Task Force Society,,CANADA +1,,,generalinquiries@cataskforce.org,,http://www.cataskforce.org/
Canadian Coalition for Farm Animals (CCFA) / Coalition canadienne pour la protection des animaux de ferme (CCPAF),,CANADA +1,,,vicki@humanefood.ca,,http://https//www.humanefood.ca/
Social Tees Animal Rescue,,US +1,,,contact@socialteesnyc.org,,https://www.socialteesnyc.org/
Cat's Cradle Animal Rescue,,CANADA +1,,,CCAR@SHAW.CA,,http://www.catscradleanimalrescue.com/
Centre de services animaliers de Rimouski,,CANADA +1,,,info@csar.ca,,http://www.csar.ca/
Communauté droit animalier Québec - DAQ,,CANADA +1,,,info@daq.quebec,,http://daq.quebec/
Community Animal Allies of Niagara,,CANADA +1,,,CAAN-CATMOBILE@HOTMAIL.COM,,http://www.caan-catmobile.org/
Companion Animal Rescue Effort,,CANADA +1,,,INFO@CARE-CA.ORG,,http://www.care-ca.org/
Cowichan Valley Animal Rescue Association,,CANADA +1,,,HOPEFUL.HEARTS@HOTMAIL.COME,,http://cvanimalrescue.weebly.com/
REST.Q ANIMAL SANCTUARY SOCIETY,,CANADA +1,,,INFO@RESTQSANCTUARY.ORG,,http://www.restqsanctuary.org/
THE WINNIPEG HUMANE SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS,,CANADA +1,,,SHAWNEM@WINNIPEGHUMANESOCIETY.CA,,http://www.winnipeghumanesociety.ca/
CANADIAN ANIMAL ASSISTANCE TEAM (CAAT),,CANADA +1,,,CAAT7@SHAW.CA,,http://www.caat-canada.org/
CANADIAN ANIMAL RESCUE & EXTENDED SHELTER SOCIETY,,CANADA +1,,,CCBRINER@TELUS.NET,,http://www.carescatshelter.com/
CANADIAN DISASTER ANIMAL RESPONSE TEAM SOUTHWEST BC SOCIETY,,CANADA +1,,,INFO@CDART.ORG,,http://www.cdart.org/
CHILLIWACK ANIMAL SAFE HAVEN SOCIETY,,CANADA +1,,,chwkanimalsafehaven@gmail.com,,https://chilliwacksafehaven.com/contact/
COAST ANIMAL WELFARE & EDUCATION SOCIETY (C.A.W.E.S.),,CANADA +1,,,INFO@CAWES.ORG,,http://cawes.org/
COMPANION ANIMAL PROTECTION SOCIETY ANNAPOLIS COUNTY,,CANADA +1,,,INFO.CAPS@EASTLINK.CA,,http://www.caps-annapolis.org/
COMPANION ANIMAL RESOURCES & EDUCATIONAL SERVICES SOCIETY,,CANADA +1,,,RITA@TELUS.NET,,http://caresbc.org/
Dogs and Cats of the DR Animal Rescue,,CANADA +1,,,info@dogsandcatsdr.com,,http://www.dogsandcatsdr.com/
Embrace A Discarded Animal Society,,CANADA +1,,,LESLIE.FEE@GMAIL.COM,,http://www.embracesociety.ca/
EARTHANIMAL HUMANE EDUCATION AND RESCUE SOCIETY,,CANADA +1,,,EARS600@GMAIL.COM,,
Fly With Me Animal Rescue,,CANADA +1,,,flywithme.animalrescue@gmail.com,,http://www.flywithmeanimalrescue.com/
Fostering Hope Animal Rescue Foundation,,CANADA +1,,,fosteringhoperescue@gmail.com,,http://www.fosteringhoperescue.com/
Global Pets & Animals Foundation / La fondation pour animauxGlobal,,CANADA +1,,,SFOTAK@GLOBALBANCORP.CA,,http://globalpetfoods.com/
Gordon and Patricia Gray Animal Welfare Foundation,,CANADA +1,,,GORDGRAY@GRANITECONDOS.COM,,
Greater Edmonton Animal Rescue Society (GEARS),,CANADA +1,,,info@edmontonanimalrescue.org,,http://www.edmontonanimalrescue.org/
Gwaii Animal Helpline Society,,CANADA +1,,,gwaiianimalhelpline@gmail.com,,http://www.gwaiianimalhelpline.com/
GREATER VICTORIA ANIMALS CRUSADERS,,CANADA +1,,,INFO@ANIMALCRUSADERS.CA,,http://www.animalcrusaders.ca/
GREY Bruce Animal Shelter,,CANADA +1,,,GB-ANIMALSHELTER@HOTMAIL,,https://www.grey-bruceanimalshelter.com/
Humboldt and District Society for Prevention of Cruelty to animals Inc.,,CANADA +1,,,HDSPCA@SASKTEL.NET,,
HAPPY VALLEY-GOOSE BAY SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS,,CANADA +1,,,SPCA-HUGB@HOTMAIL.COM,,http://www.spca-hvgb.com/
HIGHLAND ANIMAL RELIEF TEAM INC.,,CANADA +1,,,HARTTREASURER@GMAIL.COM,,http://www.hartnamimalrelief.ca/
HUMANE ANIMAL RESCUE TEAM SOCIETY (HARTS),,CANADA +1,,,WANDCTISCHER@SHAW.CA,,http://www.humaneanimalrescueteam.ca/
In the Woods Animal Rescue Society,,CANADA +1,,,INTHEWOODS@ZOHO.COM,,http://inthewoodsrescue.com/
International Aid for Animals Foundation,,CANADA +1,,,intaid4animals@gmail.com,,http://www.iafaf.org/
Invermere Companion Animal Network Society,,CANADA +1,,,INFO@ICANBC.COM,,http://www.icanbc.com/
Kingston Animal Rescue,,CANADA +1,,,INFO@KINGSTONANIMALRESCUE.COM,,http://www.kingstonanimalrescue.com/
